stage_history_id,opp_id,stage,entered_at,exited_at,days_in_stage
3484,933,Prospecting,2024-08-12T00:00:00,2024-08-26T00:00:00,14
3485,933,Discovery,2024-08-26T00:00:00,2024-09-10T00:00:00,15
3486,933,Qualification,2024-09-10T00:00:00,2024-09-24T00:00:00,14
3487,933,Proposal,2024-09-24T00:00:00,,
3488,934,Prospecting,2024-04-09T00:00:00,2024-04-18T00:00:00,9
3489,934,Discovery,2024-04-18T00:00:00,2024-05-05T00:00:00,17
3490,934,Qualification,2024-05-05T00:00:00,2024-05-17T00:00:00,12
3491,934,Proposal,2024-05-17T00:00:00,2024-05-28T00:00:00,11
3492,934,Negotiation,2024-05-28T00:00:00,2024-06-21T00:00:00,24
3493,934,Closed Won,2024-06-21T00:00:00,2024-06-25T00:00:00,4
3494,934,Closed Lost,2024-06-25T00:00:00,2024-06-25T00:00:00,0
3495,935,Prospecting,2024-06-15T00:00:00,2024-06-28T00:00:00,13
3496,935,Discovery,2024-06-28T00:00:00,2024-07-16T00:00:00,18
3497,935,Qualification,2024-07-16T00:00:00,2024-08-03T00:00:00,18
3498,935,Proposal,2024-08-03T00:00:00,,
3499,936,Prospecting,2023-08-08T00:00:00,2023-08-10T00:00:00,2
3500,936,Discovery,2023-08-10T00:00:00,2023-08-12T00:00:00,2
3501,936,Qualification,2023-08-12T00:00:00,2023-08-17T00:00:00,5
3502,936,Proposal,2023-08-17T00:00:00,2023-08-19T00:00:00,2
3503,936,Negotiation,2023-08-19T00:00:00,2023-08-27T00:00:00,8
3504,936,Closed Won,2023-08-27T00:00:00,2023-08-29T00:00:00,2
3505,936,Closed Lost,2023-08-29T00:00:00,2023-08-29T00:00:00,0
3506,937,Prospecting,2022-05-18T00:00:00,2022-05-23T00:00:00,5
3507,937,Discovery,2022-05-23T00:00:00,2022-06-15T00:00:00,23
3508,937,Qualification,2022-06-15T00:00:00,,
3509,938,Prospecting,2024-12-10T00:00:00,,
3510,939,Prospecting,2024-12-05T00:00:00,2024-12-06T00:00:00,1
3511,939,Discovery,2024-12-06T00:00:00,2024-12-11T00:00:00,5
3512,939,Qualification,2024-12-11T00:00:00,2024-12-13T00:00:00,2
3513,939,Proposal,2024-12-13T00:00:00,2024-12-14T00:00:00,1
3514,939,Negotiation,2024-12-14T00:00:00,2024-12-21T00:00:00,7
3515,939,Closed Won,2024-12-21T00:00:00,2024-12-27T00:00:00,6
3516,939,Closed Lost,2024-12-27T00:00:00,2024-12-27T00:00:00,0
3517,940,Prospecting,2024-08-06T00:00:00,2024-08-16T00:00:00,10
3518,940,Discovery,2024-08-16T00:00:00,2024-08-28T00:00:00,12
3519,940,Qualification,2024-08-28T00:00:00,2024-10-03T00:00:00,36
3520,940,Proposal,2024-10-03T00:00:00,2024-10-22T00:00:00,19
3521,940,Negotiation,2024-10-22T00:00:00,2024-11-18T00:00:00,27
3522,940,Closed Won,2024-11-18T00:00:00,2024-12-17T00:00:00,29
3523,940,Closed Lost,2024-12-17T00:00:00,2024-12-17T00:00:00,0
3524,941,Prospecting,2024-12-06T00:00:00,,
3525,942,Prospecting,2024-12-01T00:00:00,2024-12-08T00:00:00,7
3526,942,Discovery,2024-12-08T00:00:00,2024-12-24T00:00:00,16
3527,942,Qualification,2024-12-24T00:00:00,,
3528,943,Prospecting,2021-12-14T00:00:00,2021-12-28T00:00:00,14
3529,943,Discovery,2021-12-28T00:00:00,2022-01-16T00:00:00,19
3530,943,Qualification,2022-01-16T00:00:00,2022-02-03T00:00:00,18
3531,943,Proposal,2022-02-03T00:00:00,2022-02-12T00:00:00,9
3532,943,Negotiation,2022-02-12T00:00:00,2022-02-23T00:00:00,11
3533,943,Closed Won,2022-02-23T00:00:00,2022-03-14T00:00:00,19
3534,943,Closed Lost,2022-03-14T00:00:00,2022-03-14T00:00:00,0
3535,944,Prospecting,2024-10-06T00:00:00,2024-10-18T00:00:00,12
3536,944,Discovery,2024-10-18T00:00:00,,
3537,945,Prospecting,2024-07-28T00:00:00,2024-08-01T00:00:00,4
3538,945,Discovery,2024-08-01T00:00:00,2024-08-24T00:00:00,23
3539,945,Qualification,2024-08-24T00:00:00,,
3540,946,Prospecting,2021-08-22T00:00:00,2021-08-31T00:00:00,9
3541,946,Discovery,2021-08-31T00:00:00,,
3542,947,Prospecting,2024-09-15T00:00:00,2024-09-29T00:00:00,14
3543,947,Discovery,2024-09-29T00:00:00,2024-10-16T00:00:00,17
3544,947,Qualification,2024-10-16T00:00:00,,
3545,948,Prospecting,2022-04-07T00:00:00,2022-04-18T00:00:00,11
3546,948,Discovery,2022-04-18T00:00:00,2022-05-05T00:00:00,17
3547,948,Qualification,2022-05-05T00:00:00,2022-05-26T00:00:00,21
3548,948,Proposal,2022-05-26T00:00:00,,
3549,949,Prospecting,2022-02-15T00:00:00,2022-02-24T00:00:00,9
3550,949,Discovery,2022-02-24T00:00:00,2022-03-20T00:00:00,24
3551,949,Qualification,2022-03-20T00:00:00,,
3552,950,Prospecting,2024-07-19T00:00:00,,
3553,951,Prospecting,2022-07-31T00:00:00,2022-08-06T00:00:00,6
3554,951,Discovery,2022-08-06T00:00:00,2022-08-29T00:00:00,23
3555,951,Qualification,2022-08-29T00:00:00,2022-09-08T00:00:00,10
3556,951,Proposal,2022-09-08T00:00:00,2022-09-22T00:00:00,14
3557,951,Negotiation,2022-09-22T00:00:00,2022-10-09T00:00:00,17
3558,951,Closed Won,2022-10-09T00:00:00,2022-10-16T00:00:00,7
3559,951,Closed Lost,2022-10-16T00:00:00,2022-10-16T00:00:00,0
3560,952,Prospecting,2024-12-04T00:00:00,2024-12-08T00:00:00,4
3561,952,Discovery,2024-12-08T00:00:00,2025-01-02T00:00:00,25
3562,952,Qualification,2025-01-02T00:00:00,2025-01-17T00:00:00,15
3563,952,Proposal,2025-01-17T00:00:00,,
3564,953,Prospecting,2024-12-29T00:00:00,,
3565,954,Prospecting,2021-03-01T00:00:00,2021-03-23T00:00:00,22
3566,954,Discovery,2021-03-23T00:00:00,2021-04-15T00:00:00,23
3567,954,Qualification,2021-04-15T00:00:00,2021-06-07T00:00:00,53
3568,954,Proposal,2021-06-07T00:00:00,2021-07-09T00:00:00,32
3569,954,Negotiation,2021-07-09T00:00:00,2021-08-05T00:00:00,27
3570,954,Closed Won,2021-08-05T00:00:00,2021-08-24T00:00:00,19
3571,954,Closed Lost,2021-08-24T00:00:00,2021-08-24T00:00:00,0
3572,955,Prospecting,2024-06-16T00:00:00,2024-06-21T00:00:00,5
3573,955,Discovery,2024-06-21T00:00:00,,
3574,956,Prospecting,2024-08-21T00:00:00,2024-09-05T00:00:00,15
3575,956,Discovery,2024-09-05T00:00:00,2024-09-22T00:00:00,17
3576,956,Qualification,2024-09-22T00:00:00,2024-10-10T00:00:00,18
3577,956,Proposal,2024-10-10T00:00:00,2024-10-20T00:00:00,10
3578,956,Negotiation,2024-10-20T00:00:00,,
3579,957,Prospecting,2021-10-01T00:00:00,2021-10-13T00:00:00,12
3580,957,Discovery,2021-10-13T00:00:00,2021-10-31T00:00:00,18
3581,957,Qualification,2021-10-31T00:00:00,2021-11-12T00:00:00,12
3582,957,Proposal,2021-11-12T00:00:00,,
3583,958,Prospecting,2023-09-20T00:00:00,2023-09-28T00:00:00,8
3584,958,Discovery,2023-09-28T00:00:00,,
3585,959,Prospecting,2023-08-04T00:00:00,2023-08-17T00:00:00,13
3586,959,Discovery,2023-08-17T00:00:00,2023-09-05T00:00:00,19
3587,959,Qualification,2023-09-05T00:00:00,,
3588,960,Prospecting,2024-08-23T00:00:00,2024-09-06T00:00:00,14
3589,960,Discovery,2024-09-06T00:00:00,2024-09-18T00:00:00,12
3590,960,Qualification,2024-09-18T00:00:00,,
3591,961,Prospecting,2024-02-14T00:00:00,2024-02-29T00:00:00,15
3592,961,Discovery,2024-02-29T00:00:00,2024-03-17T00:00:00,17
3593,961,Qualification,2024-03-17T00:00:00,,
3594,962,Prospecting,2023-01-09T00:00:00,2023-01-20T00:00:00,11
3595,962,Discovery,2023-01-20T00:00:00,2023-02-12T00:00:00,23
3596,962,Qualification,2023-02-12T00:00:00,2023-03-02T00:00:00,18
3597,962,Proposal,2023-03-02T00:00:00,2023-03-06T00:00:00,4
3598,962,Negotiation,2023-03-06T00:00:00,2023-03-30T00:00:00,24
3599,962,Closed Won,2023-03-30T00:00:00,2023-04-16T00:00:00,17
3600,962,Closed Lost,2023-04-16T00:00:00,2023-04-16T00:00:00,0
3601,963,Prospecting,2024-07-08T00:00:00,2024-07-21T00:00:00,13
3602,963,Discovery,2024-07-21T00:00:00,,
3603,964,Prospecting,2022-08-30T00:00:00,2022-09-16T00:00:00,17
3604,964,Discovery,2022-09-16T00:00:00,,
3605,965,Prospecting,2023-10-04T00:00:00,2023-10-25T00:00:00,21
3606,965,Discovery,2023-10-25T00:00:00,2023-11-02T00:00:00,8
3607,965,Qualification,2023-11-02T00:00:00,,
3608,966,Prospecting,2023-07-07T00:00:00,2023-07-16T00:00:00,9
3609,966,Discovery,2023-07-16T00:00:00,2023-08-07T00:00:00,22
3610,966,Qualification,2023-08-07T00:00:00,,
3611,967,Prospecting,2023-02-15T00:00:00,2023-02-27T00:00:00,12
3612,967,Discovery,2023-02-27T00:00:00,2023-03-21T00:00:00,22
3613,967,Qualification,2023-03-21T00:00:00,,
3614,255,Prospecting,2024-12-31T00:00:00,2025-01-11T00:00:00,11
3615,255,Discovery,2025-01-11T00:00:00,2025-01-29T00:00:00,18
3616,255,Qualification,2025-01-29T00:00:00,2025-02-17T00:00:00,19
3617,255,Proposal,2025-02-17T00:00:00,2025-02-23T00:00:00,6
3618,255,Negotiation,2025-02-23T00:00:00,2025-03-05T00:00:00,10
3619,255,Closed Won,2025-03-05T00:00:00,2025-03-27T00:00:00,22
3620,255,Closed Lost,2025-03-27T00:00:00,2025-03-27T00:00:00,0
3621,969,Prospecting,2023-10-01T00:00:00,2023-10-29T00:00:00,28
3622,969,Discovery,2023-10-29T00:00:00,2023-11-09T00:00:00,11
3623,969,Qualification,2023-11-09T00:00:00,2023-11-29T00:00:00,20
3624,969,Proposal,2023-11-29T00:00:00,2023-12-16T00:00:00,17
3625,969,Negotiation,2023-12-16T00:00:00,2024-01-25T00:00:00,40
3626,969,Closed Won,2024-01-25T00:00:00,2024-02-04T00:00:00,10
3627,969,Closed Lost,2024-02-04T00:00:00,2024-02-04T00:00:00,0
3628,970,Prospecting,2024-10-10T00:00:00,2024-10-24T00:00:00,14
3629,970,Discovery,2024-10-24T00:00:00,2024-11-01T00:00:00,8
3630,970,Qualification,2024-11-01T00:00:00,2024-11-21T00:00:00,20
3631,970,Proposal,2024-11-21T00:00:00,,
3632,971,Prospecting,2024-06-05T00:00:00,,
3633,972,Prospecting,2024-10-04T00:00:00,2024-10-22T00:00:00,18
3634,972,Discovery,2024-10-22T00:00:00,2024-10-29T00:00:00,7
3635,972,Qualification,2024-10-29T00:00:00,2024-11-19T00:00:00,21
3636,972,Proposal,2024-11-19T00:00:00,2024-11-29T00:00:00,10
3637,972,Negotiation,2024-11-29T00:00:00,,
3638,973,Prospecting,2023-06-11T00:00:00,2023-06-22T00:00:00,11
3639,973,Discovery,2023-06-22T00:00:00,2023-07-16T00:00:00,24
3640,973,Qualification,2023-07-16T00:00:00,,
3641,974,Prospecting,2023-02-09T00:00:00,2023-02-24T00:00:00,15
3642,974,Discovery,2023-02-24T00:00:00,2023-03-07T00:00:00,11
3643,974,Qualification,2023-03-07T00:00:00,,
3644,975,Prospecting,2021-08-02T00:00:00,2021-08-06T00:00:00,4
3645,975,Discovery,2021-08-06T00:00:00,2021-08-27T00:00:00,21
3646,975,Qualification,2021-08-27T00:00:00,2021-09-11T00:00:00,15
3647,975,Proposal,2021-09-11T00:00:00,2021-09-15T00:00:00,4
3648,975,Negotiation,2021-09-15T00:00:00,2021-10-06T00:00:00,21
3649,975,Closed Won,2021-10-06T00:00:00,2021-10-17T00:00:00,11
3650,975,Closed Lost,2021-10-17T00:00:00,2021-10-17T00:00:00,0
3651,976,Prospecting,2023-12-15T00:00:00,2023-12-26T00:00:00,11
3652,976,Discovery,2023-12-26T00:00:00,2024-01-16T00:00:00,21
3653,976,Qualification,2024-01-16T00:00:00,,
3654,977,Prospecting,2024-09-12T00:00:00,2024-09-13T00:00:00,1
3655,977,Discovery,2024-09-13T00:00:00,2024-09-16T00:00:00,3
3656,977,Qualification,2024-09-16T00:00:00,2024-09-20T00:00:00,4
3657,977,Proposal,2024-09-20T00:00:00,2024-09-23T00:00:00,3
3658,977,Negotiation,2024-09-23T00:00:00,2024-09-25T00:00:00,2
3659,977,Closed Won,2024-09-25T00:00:00,2024-09-28T00:00:00,3
3660,977,Closed Lost,2024-09-28T00:00:00,2024-09-28T00:00:00,0
3661,978,Prospecting,2024-07-30T00:00:00,2024-08-10T00:00:00,11
3662,978,Discovery,2024-08-10T00:00:00,,
3663,979,Prospecting,2024-03-28T00:00:00,2024-04-10T00:00:00,13
3664,979,Discovery,2024-04-10T00:00:00,2024-04-21T00:00:00,11
3665,979,Qualification,2024-04-21T00:00:00,2024-05-12T00:00:00,21
3666,979,Proposal,2024-05-12T00:00:00,2024-05-24T00:00:00,12
3667,979,Negotiation,2024-05-24T00:00:00,2024-06-09T00:00:00,16
3668,979,Closed Won,2024-06-09T00:00:00,2024-06-09T00:00:00,0
3669,980,Prospecting,2024-09-09T00:00:00,2024-09-27T00:00:00,18
3670,980,Discovery,2024-09-27T00:00:00,2024-10-18T00:00:00,21
3671,980,Qualification,2024-10-18T00:00:00,2024-10-24T00:00:00,6
3672,980,Proposal,2024-10-24T00:00:00,2024-11-05T00:00:00,12
3673,980,Negotiation,2024-11-05T00:00:00,,
3674,981,Prospecting,2024-07-22T00:00:00,2024-08-09T00:00:00,18
3675,981,Discovery,2024-08-09T00:00:00,,
3676,982,Prospecting,2024-06-14T00:00:00,2024-06-21T00:00:00,7
3677,982,Discovery,2024-06-21T00:00:00,2024-07-12T00:00:00,21
3678,982,Qualification,2024-07-12T00:00:00,,
3679,983,Prospecting,2024-12-08T00:00:00,,
3680,984,Prospecting,2024-05-04T00:00:00,,
3681,985,Prospecting,2024-02-09T00:00:00,2024-02-17T00:00:00,8
3682,985,Discovery,2024-02-17T00:00:00,2024-03-01T00:00:00,13
3683,985,Qualification,2024-03-01T00:00:00,2024-03-17T00:00:00,16
3684,985,Proposal,2024-03-17T00:00:00,2024-04-12T00:00:00,26
3685,985,Negotiation,2024-04-12T00:00:00,2024-06-06T00:00:00,55
3686,985,Closed Won,2024-06-06T00:00:00,2024-06-22T00:00:00,16
3687,985,Closed Lost,2024-06-22T00:00:00,2024-06-22T00:00:00,0
3688,986,Prospecting,2024-08-15T00:00:00,2024-09-02T00:00:00,18
3689,986,Discovery,2024-09-02T00:00:00,,
3690,987,Prospecting,2024-10-24T00:00:00,2024-11-14T00:00:00,21
3691,987,Discovery,2024-11-14T00:00:00,,
3692,988,Prospecting,2024-11-08T00:00:00,2024-11-15T00:00:00,7
3693,988,Discovery,2024-11-15T00:00:00,2024-12-03T00:00:00,18
3694,988,Qualification,2024-12-03T00:00:00,2024-12-23T00:00:00,20
3695,988,Proposal,2024-12-23T00:00:00,,
3696,989,Prospecting,2024-05-06T00:00:00,2024-05-09T00:00:00,3
3697,989,Discovery,2024-05-09T00:00:00,2024-05-12T00:00:00,3
3698,989,Qualification,2024-05-12T00:00:00,2024-05-16T00:00:00,4
3699,989,Proposal,2024-05-16T00:00:00,2024-05-18T00:00:00,2
3700,989,Negotiation,2024-05-18T00:00:00,2024-05-22T00:00:00,4
3701,989,Closed Won,2024-05-22T00:00:00,2024-05-25T00:00:00,3
3702,989,Closed Lost,2024-05-25T00:00:00,2024-05-25T00:00:00,0
3703,990,Prospecting,2024-11-04T00:00:00,2024-11-17T00:00:00,13
3704,990,Discovery,2024-11-17T00:00:00,,
3705,991,Prospecting,2023-06-06T00:00:00,2023-06-10T00:00:00,4
3706,991,Discovery,2023-06-10T00:00:00,2023-06-30T00:00:00,20
3707,991,Qualification,2023-06-30T00:00:00,2023-07-05T00:00:00,5
3708,991,Proposal,2023-07-05T00:00:00,2023-07-20T00:00:00,15
3709,991,Negotiation,2023-07-20T00:00:00,,
3710,992,Prospecting,2022-03-09T00:00:00,,
3711,694,Prospecting,2024-04-06T00:00:00,2024-04-13T00:00:00,7
3712,694,Discovery,2024-04-13T00:00:00,2024-04-30T00:00:00,17
3713,694,Qualification,2024-04-30T00:00:00,,
3714,994,Prospecting,2024-10-10T00:00:00,2024-10-19T00:00:00,9
3715,994,Discovery,2024-10-19T00:00:00,2024-10-30T00:00:00,11
3716,994,Qualification,2024-10-30T00:00:00,2024-11-07T00:00:00,8
3717,994,Proposal,2024-11-07T00:00:00,2024-11-25T00:00:00,18
3718,994,Negotiation,2024-11-25T00:00:00,2024-12-03T00:00:00,8
3719,994,Closed Won,2024-12-03T00:00:00,2024-12-29T00:00:00,26
3720,994,Closed Lost,2024-12-29T00:00:00,2024-12-29T00:00:00,0
3721,995,Prospecting,2023-10-26T00:00:00,,
3722,996,Prospecting,2021-07-20T00:00:00,2021-08-01T00:00:00,12
3723,996,Discovery,2021-08-01T00:00:00,2021-08-21T00:00:00,20
3724,996,Qualification,2021-08-21T00:00:00,2021-09-02T00:00:00,12
3725,996,Proposal,2021-09-02T00:00:00,,
3726,997,Prospecting,2024-10-23T00:00:00,2024-10-31T00:00:00,8
3727,997,Discovery,2024-10-31T00:00:00,,
3728,998,Prospecting,2023-01-11T00:00:00,2023-01-22T00:00:00,11
3729,998,Discovery,2023-01-22T00:00:00,2023-02-02T00:00:00,11
3730,998,Qualification,2023-02-02T00:00:00,2023-02-06T00:00:00,4
3731,998,Proposal,2023-02-06T00:00:00,2023-02-10T00:00:00,4
3732,998,Negotiation,2023-02-10T00:00:00,2023-02-22T00:00:00,12
3733,998,Closed Won,2023-02-22T00:00:00,2023-02-22T00:00:00,0
3734,999,Prospecting,2021-10-18T00:00:00,2021-10-28T00:00:00,10
3735,999,Discovery,2021-10-28T00:00:00,,
3736,1000,Prospecting,2024-10-19T00:00:00,2024-10-29T00:00:00,10
3737,1000,Discovery,2024-10-29T00:00:00,2024-11-07T00:00:00,9
3738,1000,Qualification,2024-11-07T00:00:00,2024-11-20T00:00:00,13
3739,1000,Proposal,2024-11-20T00:00:00,2024-12-06T00:00:00,16
3740,1000,Negotiation,2024-12-06T00:00:00,,
3741,1001,Prospecting,2024-11-12T00:00:00,2024-11-25T00:00:00,13
3742,1001,Discovery,2024-11-25T00:00:00,,
3743,1002,Prospecting,2024-12-18T00:00:00,2024-12-31T00:00:00,13
3744,1002,Discovery,2024-12-31T00:00:00,2025-01-16T00:00:00,16
3745,1002,Qualification,2025-01-16T00:00:00,2025-01-28T00:00:00,12
3746,1002,Proposal,2025-01-28T00:00:00,2025-02-01T00:00:00,4
3747,1002,Negotiation,2025-02-01T00:00:00,,
3748,1003,Prospecting,2023-02-14T00:00:00,2023-02-28T00:00:00,14
3749,1003,Discovery,2023-02-28T00:00:00,2023-03-14T00:00:00,14
3750,1003,Qualification,2023-03-14T00:00:00,,
3751,1004,Prospecting,2022-01-02T00:00:00,2022-01-16T00:00:00,14
3752,1004,Discovery,2022-01-16T00:00:00,2022-02-05T00:00:00,20
3753,1004,Qualification,2022-02-05T00:00:00,,
3754,1005,Prospecting,2024-09-18T00:00:00,2024-10-02T00:00:00,14
3755,1005,Discovery,2024-10-02T00:00:00,2024-10-27T00:00:00,25
3756,1005,Qualification,2024-10-27T00:00:00,2024-11-04T00:00:00,8
3757,1005,Proposal,2024-11-04T00:00:00,2024-11-15T00:00:00,11
3758,1005,Negotiation,2024-11-15T00:00:00,2024-12-02T00:00:00,17
3759,1005,Closed Won,2024-12-02T00:00:00,2024-12-28T00:00:00,26
3760,1005,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
3761,1006,Prospecting,2023-02-10T00:00:00,2023-02-22T00:00:00,12
3762,1006,Discovery,2023-02-22T00:00:00,2023-03-12T00:00:00,18
3763,1006,Qualification,2023-03-12T00:00:00,2023-03-27T00:00:00,15
3764,1006,Proposal,2023-03-27T00:00:00,,
3765,1007,Prospecting,2023-12-16T00:00:00,2023-12-23T00:00:00,7
3766,1007,Discovery,2023-12-23T00:00:00,2024-01-04T00:00:00,12
3767,1007,Qualification,2024-01-04T00:00:00,2024-01-06T00:00:00,2
3768,1007,Proposal,2024-01-06T00:00:00,2024-01-10T00:00:00,4
3769,1007,Negotiation,2024-01-10T00:00:00,2024-01-16T00:00:00,6
3770,1007,Closed Won,2024-01-16T00:00:00,2024-01-23T00:00:00,7
3771,1007,Closed Lost,2024-01-23T00:00:00,2024-01-23T00:00:00,0
3772,1008,Prospecting,2024-11-10T00:00:00,,
3773,1009,Prospecting,2022-06-15T00:00:00,2022-06-28T00:00:00,13
3774,1009,Discovery,2022-06-28T00:00:00,2022-08-03T00:00:00,36
3775,1009,Qualification,2022-08-03T00:00:00,2022-09-05T00:00:00,33
3776,1009,Proposal,2022-09-05T00:00:00,2022-09-22T00:00:00,17
3777,1009,Negotiation,2022-09-22T00:00:00,2022-10-25T00:00:00,33
3778,1009,Closed Won,2022-10-25T00:00:00,2022-11-03T00:00:00,9
3779,1009,Closed Lost,2022-11-03T00:00:00,2022-11-03T00:00:00,0
3780,1010,Prospecting,2024-01-18T00:00:00,2024-02-02T00:00:00,15
3781,1010,Discovery,2024-02-02T00:00:00,2024-02-22T00:00:00,20
3782,1010,Qualification,2024-02-22T00:00:00,,
3783,1011,Prospecting,2023-08-17T00:00:00,2023-08-29T00:00:00,12
3784,1011,Discovery,2023-08-29T00:00:00,2023-09-13T00:00:00,15
3785,1011,Qualification,2023-09-13T00:00:00,,
3786,1012,Prospecting,2024-01-01T00:00:00,2024-01-29T00:00:00,28
3787,1012,Discovery,2024-01-29T00:00:00,2024-02-18T00:00:00,20
3788,1012,Qualification,2024-02-18T00:00:00,2024-03-05T00:00:00,16
3789,1012,Proposal,2024-03-05T00:00:00,2024-03-17T00:00:00,12
3790,1012,Negotiation,2024-03-17T00:00:00,2024-04-27T00:00:00,41
3791,1012,Closed Won,2024-04-27T00:00:00,2024-05-29T00:00:00,32
3792,1012,Closed Lost,2024-05-29T00:00:00,2024-05-29T00:00:00,0
3793,1013,Prospecting,2022-09-10T00:00:00,2022-09-21T00:00:00,11
3794,1013,Discovery,2022-09-21T00:00:00,2022-09-30T00:00:00,9
3795,1013,Qualification,2022-09-30T00:00:00,,
3796,1014,Prospecting,2023-01-28T00:00:00,2023-02-08T00:00:00,11
3797,1014,Discovery,2023-02-08T00:00:00,,
3798,1015,Prospecting,2024-07-01T00:00:00,,
3799,1016,Prospecting,2024-10-10T00:00:00,2024-10-23T00:00:00,13
3800,1016,Discovery,2024-10-23T00:00:00,,
3801,1017,Prospecting,2024-07-10T00:00:00,,
3802,1018,Prospecting,2024-09-30T00:00:00,,
3803,1019,Prospecting,2023-09-27T00:00:00,2023-09-30T00:00:00,3
3804,1019,Discovery,2023-09-30T00:00:00,2023-10-09T00:00:00,9
3805,1019,Qualification,2023-10-09T00:00:00,2023-10-16T00:00:00,7
3806,1019,Proposal,2023-10-16T00:00:00,2023-10-24T00:00:00,8
3807,1019,Negotiation,2023-10-24T00:00:00,2023-11-09T00:00:00,16
3808,1019,Closed Won,2023-11-09T00:00:00,2023-11-09T00:00:00,0
3809,1020,Prospecting,2021-05-14T00:00:00,2021-05-27T00:00:00,13
3810,1020,Discovery,2021-05-27T00:00:00,2021-06-07T00:00:00,11
3811,1020,Qualification,2021-06-07T00:00:00,2021-06-25T00:00:00,18
3812,1020,Proposal,2021-06-25T00:00:00,,
3813,192,Prospecting,2024-12-23T00:00:00,2025-01-02T00:00:00,10
3814,192,Discovery,2025-01-02T00:00:00,2025-01-26T00:00:00,24
3815,192,Qualification,2025-01-26T00:00:00,,
3816,1022,Prospecting,2024-11-01T00:00:00,2024-11-11T00:00:00,10
3817,1022,Discovery,2024-11-11T00:00:00,2024-11-23T00:00:00,12
3818,1022,Qualification,2024-11-23T00:00:00,2024-12-04T00:00:00,11
3819,1022,Proposal,2024-12-04T00:00:00,,
3820,1023,Prospecting,2024-07-04T00:00:00,2024-07-15T00:00:00,11
3821,1023,Discovery,2024-07-15T00:00:00,,
3822,1024,Prospecting,2024-07-29T00:00:00,2024-09-01T00:00:00,34
3823,1024,Discovery,2024-09-01T00:00:00,2024-09-30T00:00:00,29
3824,1024,Qualification,2024-09-30T00:00:00,2024-11-07T00:00:00,38
3825,1024,Proposal,2024-11-07T00:00:00,2024-11-16T00:00:00,9
3826,1024,Negotiation,2024-11-16T00:00:00,2024-12-11T00:00:00,25
3827,1024,Closed Won,2024-12-11T00:00:00,2024-12-23T00:00:00,12
3828,1024,Closed Lost,2024-12-23T00:00:00,2024-12-23T00:00:00,0
3829,1025,Prospecting,2024-04-12T00:00:00,,
3830,1026,Prospecting,2024-11-14T00:00:00,2024-11-23T00:00:00,9
3831,1026,Discovery,2024-11-23T00:00:00,2024-12-05T00:00:00,12
3832,1026,Qualification,2024-12-05T00:00:00,2024-12-15T00:00:00,10
3833,1026,Proposal,2024-12-15T00:00:00,2024-12-18T00:00:00,3
3834,1026,Negotiation,2024-12-18T00:00:00,2024-12-21T00:00:00,3
3835,1026,Closed Won,2024-12-21T00:00:00,2024-12-29T00:00:00,8
3836,1026,Closed Lost,2024-12-29T00:00:00,2024-12-29T00:00:00,0
3837,1027,Prospecting,2023-03-07T00:00:00,2023-03-20T00:00:00,13
3838,1027,Discovery,2023-03-20T00:00:00,2023-05-10T00:00:00,51
3839,1027,Qualification,2023-05-10T00:00:00,2023-07-01T00:00:00,52
3840,1027,Proposal,2023-07-01T00:00:00,2023-07-12T00:00:00,11
3841,1027,Negotiation,2023-07-12T00:00:00,2023-09-12T00:00:00,62
3842,1027,Closed Won,2023-09-12T00:00:00,2023-09-12T00:00:00,0
3843,1028,Prospecting,2024-08-17T00:00:00,2024-09-05T00:00:00,19
3844,1028,Discovery,2024-09-05T00:00:00,2024-10-02T00:00:00,27
