tracker_id,call_id,tracker_name,tracker_category,mention_count
5730,2508,Objection - Team Adoption Concern,Objection,4
5731,2508,Budget - Freeze Mentioned,Budget,3
5732,2508,Pricing - Volume Discount,Pricing,6
5733,2508,Budget - Needs Approval,Budget,4
5734,2511,Budget - Approved,Budget,5
5735,2511,Security - SOC2 Compliance,Security,6
5736,2515,Risk - Legal Blockers,Risk,1
5737,2515,Risk - Champion Leaving,Risk,3
5738,2515,Budget - Reallocating Funds,Budget,3
5739,2515,Risk - Stakeholder Pushback,Risk,5
5740,2518,Technical - Data Migration Plan,Technical,8
5741,2518,Competitor - CompetitorE,Competitor,1
5742,2518,Pricing - Requested Quote,Pricing,6
5743,2518,Risk - Delayed Timeline,Risk,4
5744,2518,Pricing - Too Expensive Objection,Pricing,3
5745,2519,Technical - SSO / SAML Setup,Technical,5
5746,2519,Competitor - CompetitorD,Competitor,8
5747,2522,Procurement Process Started,Buying Signal,1
5748,2522,Objection - Need More Stakeholder Buy-in,Objection,8
5749,2522,Risk - Competitor Evaluation,Risk,3
5750,2522,Risk - Stakeholder Pushback,Risk,8
5751,2522,Decision Timeline Confirmed,Buying Signal,3
5752,2522,Technical - API Integration,Technical,7
5753,2522,Pricing - Requested Quote,Pricing,3
5754,2522,Risk - Delayed Timeline,Risk,4
5755,2523,Technical - SSO / SAML Setup,Technical,1
5756,2523,POC Requested,Buying Signal,3
5757,2523,Competitor - Open Source Alternative,Competitor,6
5758,2523,Objection - Too Complex,Objection,7
5759,2525,,,-8
5760,2525,Competitor - Open Source Alternative,Competitor,7
5761,2525,Risk - Legal Blockers,Risk,2
5762,2525,Risk - Delayed Timeline,Risk,6
5763,2526,Budget - Approved,Budget,2
5764,2526,Contract Review Started,Buying Signal,7
5765,2526,Competitor - CompetitorC,Competitor,5
5766,2526,Pricing - Volume Discount,Pricing,6
5767,2527,Risk - No Decision Likely,Risk,2
5768,2527,Discount - End of Quarter,Discount,3
5769,2527,Pricing - Too Expensive Objection,Pricing,1
5770,2528,Competitor - CompetitorC,Competitor,5
5771,2528,Technical - Data Migration Plan,Technical,2
5772,2529,Objection - Team Adoption Concern,Objection,2
5773,2529,Risk - Budget Freeze,Risk,2
5774,2531,Technical - SSO / SAML Setup,Technical,7
5775,2531,Security - GDPR Compliance,Security,2
5776,2531,Risk - Budget Freeze,Risk,-7
5777,2531,Objection - Switching Cost,Objection,7
5778,2531,Next Steps Discussed,Buying Signal,5
5779,2533,Contract Review Started,Buying Signal,3
5780,2533,Risk - Delayed Timeline,Risk,3
5781,2533,Security - SSO Requirement,Security,1
5782,2533,Technical - Data Migration Plan,Technical,2
5783,2534,Competitor - CompetitorE,Competitor,4
5784,2534,Pricing - Enterprise Tier,Pricing,5
5785,2534,Risk - Competitor Evaluation,Risk,1
5786,2534,Pricing - Too Expensive Objection,Pricing,2
5787,2534,Competitor - CompetitorD,Competitor,2
5788,2534,Security - SOC2 Compliance,Security,7
5789,2535,Risk - Champion Leaving,Risk,1
5790,2535,Competitor - CompetitorA,Competitor,8
5791,2536,Technical - Performance Requirements,Technical,5
5792,2536,Objection - Team Adoption Concern,Objection,8
5793,2536,Risk - Budget Freeze,Risk,2
5794,2541,Discount - Multi-Year Ask,Discount,4
5795,2541,Competitor - Open Source Alternative,Competitor,6
5796,2541,Competitor - CompetitorA,Competitor,8
5797,2541,Decision Maker Involved,Buying Signal,1
5798,2543,Contract Review Started,Buying Signal,1
5799,2543,Competitor - CompetitorC,Competitor,7
5800,2543,Technical - Data Migration Plan,Technical,2
5801,2545,Competitor - CompetitorE,Competitor,7
5802,2545,Discount - End of Quarter,Discount,3
5803,2545,Competitor - Open Source Alternative,Competitor,7
5804,2545,Risk - No Decision Likely,Risk,6
5805,2545,Risk - Stakeholder Pushback,Risk,4
5806,2545,Competitor - CompetitorA,Competitor,6
5807,2545,Next Steps Discussed,Buying Signal,1
5808,2545,Budget - Reallocating Funds,Budget,2
5809,2548,Objection - Need More Stakeholder Buy-in,Objection,2
5810,2548,Risk - Competitor Evaluation,Risk,6
5811,2549,Decision Timeline Confirmed,Buying Signal,6
5812,2549,Pricing - Requested Quote,Pricing,3
5813,2549,Pricing - Volume Discount,Pricing,6
5814,2549,Next Steps Discussed,Buying Signal,3
5815,2552,Competitor - CompetitorE,Competitor,8
5816,2552,Discount - Competitive Match,Discount,6
5817,2552,Security - Penetration Testing,Security,7
5818,2552,Pricing - Too Expensive Objection,Pricing,3
5819,2552,Pricing - Enterprise Tier,Pricing,7
5820,2552,Budget - Reallocating Funds,Budget,3
5821,2553,Next Steps Discussed,Buying Signal,4
5822,2553,Decision Timeline Confirmed,Buying Signal,5
5823,2554,,,8
5824,2556,Risk - Delayed Timeline,Risk,6
5825,2556,Pricing - Enterprise Tier,Pricing,8
5826,2561,Objection - Too Complex,Objection,1
5827,2561,Technical - Custom Workflow Needs,Technical,6
5828,2565,Budget - Approved,Budget,2
5829,2565,Risk - Stakeholder Pushback,Risk,2
5830,2565,Competitor - CompetitorB,Competitor,1
5831,2565,Competitor - CompetitorE,Competitor,4
5832,2565,Discount - Competitive Match,Discount,1
5833,2565,Objection - Too Complex,Objection,1
5834,2565,Pricing - Volume Discount,Pricing,4
5835,2565,Objection - Team Adoption Concern,Objection,6
5836,2566,Discount - Multi-Year Ask,Discount,5
5837,2566,Security - Data Residency,Security,3
5838,2566,Risk - Champion Leaving,Risk,8
5839,2567,Risk - No Decision Likely,Risk,1
5840,2567,Risk - Champion Leaving,Risk,1
5841,2567,Technical - API Integration,Technical,6
5842,2567,Contract Review Started,Buying Signal,-8
5843,2567,Pricing - Too Expensive Objection,Pricing,5
5844,2568,Pricing - Compared to Competitor,Pricing,3
5845,2568,Competitor - CompetitorB,Competitor,3
5846,2568,Competitor - CompetitorD,Competitor,5
5847,2568,Objection - Need More Stakeholder Buy-in,Objection,2
5848,2568,Pricing - Too Expensive Objection,Pricing,2
5849,2569,Risk - Legal Blockers,Risk,1
5850,2569,Decision Maker Involved,Buying Signal,3
5851,2569,Competitor - Open Source Alternative,Competitor,-4
5852,2569,Competitor - CompetitorB,Competitor,6
5853,2569,Contract Review Started,Buying Signal,1
5854,2569,Pricing - Requested Quote,Pricing,1
5855,2569,Risk - Delayed Timeline,Risk,1
5856,2570,Competitor - CompetitorD,Competitor,3
5857,2571,Technical - Performance Requirements,Technical,3
5858,2571,Competitor - CompetitorC,Competitor,4
5859,2571,Risk - Legal Blockers,Risk,3
5860,2571,Competitor - Open Source Alternative,Competitor,8
5861,2573,Next Steps Discussed,Buying Signal,7
5862,2575,Discount - End of Quarter,Discount,1
5863,2575,Risk - Champion Leaving,Risk,2
5864,2575,Pricing - Volume Discount,Pricing,4
5865,2575,Discount - Multi-Year Ask,Discount,6
5866,2575,,,6
5867,2578,Competitor - CompetitorE,Competitor,2
5868,2578,Risk - Competitor Evaluation,Risk,6
5869,2578,Risk - Delayed Timeline,Risk,8
5870,2578,Decision Timeline Confirmed,Buying Signal,8
5871,2579,Discount - Multi-Year Ask,Discount,1
5872,2579,Procurement Process Started,Buying Signal,2
5873,2579,Technical - API Integration,Technical,4
5874,2580,Technical - Performance Requirements,Technical,4
5875,2580,Security - Data Residency,Security,5
5876,2580,Risk - No Decision Likely,Risk,3
5877,2580,Budget - Needs Approval,Budget,6
5878,2580,Budget - Freeze Mentioned,Budget,5
5879,2580,Technical - Data Migration Plan,Technical,8
5880,2580,Reference Call Requested,Buying Signal,4
5881,2581,Risk - Delayed Timeline,Risk,1
5882,2581,Security - Data Residency,Security,7
5883,2581,Decision Timeline Confirmed,Buying Signal,1
5884,2581,Decision Maker Involved,Buying Signal,6
5885,2581,Budget - Approved,Budget,6
5886,2582,Budget - Freeze Mentioned,Budget,4
5887,2582,Next Steps Discussed,Buying Signal,5
5888,2582,Budget - Needs Approval,Budget,8
5889,2582,Decision Timeline Confirmed,Buying Signal,3
5890,2582,Competitor - CompetitorE,Competitor,3
5891,2585,Objection - Switching Cost,Objection,2
5892,2585,Competitor - CompetitorE,Competitor,5
5893,2585,Security - SSO Requirement,Security,5
5894,2585,Pricing - Too Expensive Objection,Pricing,5
5895,2586,Security - SOC2 Compliance,Security,5
5896,2586,Risk - No Decision Likely,Risk,5
5897,2586,Competitor - CompetitorE,Competitor,1
5898,2586,Competitor - CompetitorA,Competitor,4
5899,2586,Pricing - Volume Discount,Pricing,8
5900,2588,Competitor - Open Source Alternative,Competitor,3
5901,2588,,,6
5902,2588,Security - SSO Requirement,Security,6
5903,2589,Competitor - CompetitorD,Competitor,2
5904,2589,Security - Penetration Testing,Security,1
5905,2589,Competitor - CompetitorC,Competitor,2
5906,2590,Pricing - Requested Quote,Pricing,5
5907,2591,Pricing - Compared to Competitor,Pricing,1
5908,2591,Security - Data Residency,Security,8
5909,2591,Security - Penetration Testing,Security,5
5910,2591,Objection - Missing Feature,Objection,5
5911,2591,Risk - No Decision Likely,Risk,7
5912,2593,Pricing - Requested Quote,Pricing,8
5913,2593,Competitor - Open Source Alternative,Competitor,7
5914,2593,Objection - Need More Stakeholder Buy-in,Objection,8
5915,2594,Objection - Too Complex,Objection,8
5916,2594,Risk - Champion Leaving,Risk,3
5917,2595,,,3
5918,2595,Technical - Data Migration Plan,Technical,2
5919,2595,Contract Review Started,Buying Signal,8
5920,2596,Technical - Performance Requirements,Technical,5
5921,2596,,,7
5922,2596,Objection - Missing Feature,Objection,6
5923,2596,Decision Timeline Confirmed,Buying Signal,3
5924,2597,Objection - Need More Stakeholder Buy-in,Objection,-3
5925,2598,Competitor - CompetitorD,Competitor,5
5926,2598,Risk - Legal Blockers,Risk,6
5927,2598,Competitor - Open Source Alternative,Competitor,3
5928,2598,Risk - Delayed Timeline,Risk,7
5929,2598,Budget - Approved,Budget,6
5930,2600,Security - SOC2 Compliance,Security,3
5931,2600,Pricing - Enterprise Tier,Pricing,-4
5932,2600,Reference Call Requested,Buying Signal,6
5933,2600,Discount - Competitive Match,Discount,3
5934,2600,Budget - Approved,Budget,8
5935,2600,Discount - End of Quarter,Discount,7
5936,2602,Competitor - CompetitorD,Competitor,2
5937,2602,Budget - Approved,Budget,1
5938,2602,Objection - Too Complex,Objection,7
5939,2602,Technical - SSO / SAML Setup,Technical,6
5940,2602,Security - Data Residency,Security,5
5941,2602,Procurement Process Started,Buying Signal,2
5942,2603,Technical - API Integration,Technical,3
5943,2603,Risk - Competitor Evaluation,Risk,7
5944,2603,Competitor - CompetitorE,Competitor,6
5945,2603,Technical - Data Migration Plan,Technical,5
5946,2603,Risk - Legal Blockers,Risk,7
5947,2605,Security - Penetration Testing,Security,8
5948,2605,Discount - Multi-Year Ask,Discount,7
5949,2605,Budget - Reallocating Funds,Budget,8
5950,2606,Risk - Competitor Evaluation,Risk,-8
5951,2606,Procurement Process Started,Buying Signal,1
5952,2607,Risk - Competitor Evaluation,Risk,1
5953,2607,Contract Review Started,Buying Signal,3
5954,2607,Risk - Delayed Timeline,Risk,1
5955,2607,Security - Penetration Testing,Security,6
5956,2607,Budget - Reallocating Funds,Budget,7
5957,2608,Competitor - CompetitorB,Competitor,8
5958,2610,Competitor - Open Source Alternative,Competitor,2
5959,2610,Risk - Competitor Evaluation,Risk,1
5960,2610,Risk - Budget Freeze,Risk,6
5961,2610,Security - Penetration Testing,Security,5
5962,2610,Pricing - Requested Quote,Pricing,7
5963,2610,Technical - SSO / SAML Setup,Technical,2
5964,2611,Competitor - CompetitorB,Competitor,4
5965,2611,Budget - Reallocating Funds,Budget,6
5966,2611,Competitor - CompetitorD,Competitor,3
5967,2612,Security - SOC2 Compliance,Security,4
5968,2612,Pricing - Requested Quote,Pricing,2
5969,2613,Discount - End of Quarter,Discount,2
5970,2613,,,4
5971,2615,Risk - No Decision Likely,Risk,7
5972,2616,Security - SOC2 Compliance,Security,4
5973,2616,Competitor - CompetitorB,Competitor,1
5974,2616,Risk - No Decision Likely,Risk,7
5975,2616,Security - Penetration Testing,Security,1
5976,2617,Risk - Budget Freeze,Risk,-7
5977,2617,Budget - Reallocating Funds,Budget,4
5978,2617,Budget - Needs Approval,Budget,3
5979,2617,Competitor - Open Source Alternative,Competitor,6
5980,2617,Next Steps Discussed,Buying Signal,4
5981,2617,Security - Penetration Testing,Security,5
5982,2617,Objection - Missing Feature,Objection,2
5983,2618,Discount - Multi-Year Ask,Discount,3
5984,2618,Security - SOC2 Compliance,Security,3
5985,2619,,,3
5986,2619,,,4
5987,2619,Discount - Competitive Match,Discount,4
5988,2619,POC Requested,Buying Signal,5
5989,2619,Security - Penetration Testing,Security,5
5990,2619,Risk - Budget Freeze,Risk,7
5991,2621,Discount - Competitive Match,Discount,5
5992,2621,Risk - Delayed Timeline,Risk,3
5993,2621,Budget - Needs Approval,Budget,8
5994,2621,Objection - Switching Cost,Objection,7
5995,2621,Security - SSO Requirement,Security,5
5996,2621,Discount - End of Quarter,Discount,6
5997,2621,Technical - Custom Workflow Needs,Technical,3
5998,2623,Budget - Freeze Mentioned,Budget,8
5999,2623,Technical - Data Migration Plan,Technical,4
6000,2623,Next Steps Discussed,Buying Signal,4
6001,2623,Security - SSO Requirement,Security,3
6002,2624,Competitor - CompetitorE,Competitor,3
6003,2624,Competitor - Open Source Alternative,Competitor,2
6004,2624,Budget - Needs Approval,Budget,3
6005,2624,Budget - Freeze Mentioned,Budget,6
6006,2625,Risk - Champion Leaving,Risk,4
6007,2625,Technical - SSO / SAML Setup,Technical,6
6008,2625,,,4
6009,2628,Competitor - CompetitorA,Competitor,7
6010,2628,Security - SOC2 Compliance,Security,2
6011,2628,Technical - Data Migration Plan,Technical,1
6012,2629,Next Steps Discussed,Buying Signal,8
6013,2629,Discount - End of Quarter,Discount,5
6014,2629,Pricing - Requested Quote,Pricing,2
6015,2629,Discount - Competitive Match,Discount,4
6016,2629,Competitor - CompetitorA,Competitor,8
6017,2629,Budget - Freeze Mentioned,Budget,2
6018,2630,Risk - Champion Leaving,Risk,2
6019,2630,Security - SSO Requirement,Security,7
6020,2630,Technical - Performance Requirements,Technical,1
6021,2630,Reference Call Requested,Buying Signal,2
6022,2630,Pricing - Requested Quote,Pricing,2
6023,2632,Risk - Budget Freeze,Risk,4
6024,2632,POC Requested,Buying Signal,8
6025,2632,Budget - Reallocating Funds,Budget,7
6026,2633,Competitor - Open Source Alternative,Competitor,2
6027,2633,Next Steps Discussed,Buying Signal,2
6028,2633,Technical - Custom Workflow Needs,Technical,5
6029,2633,Pricing - Volume Discount,Pricing,8
6030,2634,Competitor - CompetitorA,Competitor,6
6031,2634,Security - SOC2 Compliance,Security,2
6032,2634,Technical - API Integration,Technical,6
6033,2635,Budget - Reallocating Funds,Budget,7
6034,2635,Risk - Stakeholder Pushback,Risk,4
6035,2635,Pricing - Compared to Competitor,Pricing,7
6036,2635,Competitor - CompetitorC,Competitor,2
6037,2635,Objection - Switching Cost,Objection,6
6038,2635,Technical - API Integration,Technical,1
6039,2636,Security - SSO Requirement,Security,2
6040,2636,Budget - Approved,Budget,5
6041,2636,Technical - Data Migration Plan,Technical,5
6042,2636,Competitor - Open Source Alternative,Competitor,7
6043,2637,Competitor - CompetitorE,Competitor,1
6044,2637,Discount - End of Quarter,Discount,6
6045,2637,,,-2
6046,2640,Pricing - Compared to Competitor,Pricing,8
6047,2642,Security - SSO Requirement,Security,4
6048,2642,POC Requested,Buying Signal,7
6049,2642,Budget - Needs Approval,Budget,4
6050,2642,Technical - Data Migration Plan,Technical,6
6051,2642,Risk - No Decision Likely,Risk,7
6052,2643,Pricing - Requested Quote,Pricing,6
6053,2643,Technical - API Integration,Technical,5
6054,2644,Budget - Freeze Mentioned,Budget,4
6055,2646,Procurement Process Started,Buying Signal,1
6056,2646,Discount - Competitive Match,Discount,3
6057,2646,Objection - Switching Cost,Objection,6
6058,2646,Risk - Competitor Evaluation,Risk,4
6059,2647,Objection - Missing Feature,Objection,6
6060,2649,Risk - Delayed Timeline,Risk,3
6061,2649,Competitor - Open Source Alternative,Competitor,7
6062,2649,Competitor - CompetitorC,Competitor,7
6063,2649,Technical - Performance Requirements,Technical,7
6064,2650,Objection - Team Adoption Concern,Objection,3
6065,2650,Competitor - CompetitorC,Competitor,1
6066,2650,Discount - Competitive Match,Discount,6
6067,2650,Pricing - Compared to Competitor,Pricing,5
6068,2657,Budget - Reallocating Funds,Budget,8
6069,2658,Competitor - CompetitorC,Competitor,7
6070,2658,Technical - Data Migration Plan,Technical,7
6071,2658,Pricing - Requested Quote,Pricing,7
6072,2658,Risk - Legal Blockers,Risk,7
6073,2658,Competitor - CompetitorE,Competitor,1
6074,2660,Discount - Competitive Match,Discount,5
6075,2660,POC Requested,Buying Signal,8
6076,2660,Technical - SSO / SAML Setup,Technical,3
6077,2661,Objection - Team Adoption Concern,Objection,8
6078,2661,Pricing - Requested Quote,Pricing,5
6079,2661,Pricing - Compared to Competitor,Pricing,1
6080,2662,Discount - Multi-Year Ask,Discount,1
6081,2662,Objection - Need More Stakeholder Buy-in,Objection,4
6082,2664,Security - Penetration Testing,Security,2
6083,2664,Technical - SSO / SAML Setup,Technical,6
6084,2664,Competitor - CompetitorC,Competitor,2
