call_id,opp_id,owner_id,call_date,duration_minutes,direction,call_type,disposition,num_participants,talk_ratio_rep,longest_monologue_sec,question_count,next_steps_mentioned
1896,4092,5,2024-04-16T16:00:00,47,Outbound,Technical Deep Dive,Completed,4,0.59,73,14,False
1897,3412,16,2024-11-08T15:15:00,54,Outbound,Technical Deep Dive,Completed,6,0.82,212,8,False
1898,2993,9,2024-06-28T12:45:00,21,Outbound,Check-In,Rescheduled,1,,,0,False
1899,368,15,2024-03-04T16:30:00,48,Inbound,QBR,Completed,7,0.58,251,5,False
1900,2869,2,2023-11-14T14:30:00,24,Outbound,Demo,Completed,8,0.6,122,21,False
1901,1962,12,2024-12-28T11:45:00,16,Inbound,Discovery,Completed,7,0.73,120,11,True
1902,3264,12,2024-12-12T12:30:00,46,Inbound,Follow-Up,Completed,4,0.74,156,10,False
1903,461,4,2023-03-06T16:30:00,45,Outbound,Negotiation,Completed,5,0.55,147,4,True
1904,2261,6,2024-07-06T11:15:00,51,Outbound,QBR,Completed,5,0.65,165,14,False
1905,4087,1,2024-10-16T09:15:00,56,Outbound,Check-In,Completed,6,0.4,164,22,True
1906,3695,16,2024-08-31T14:15:00,20,Outbound,Discovery,Completed,8,0.6,103,10,True
1907,844,5,2024-12-07T11:45:00,-56,Inbound,Demo,Completed,4,0.37,229,9,False
1908,35,13,2023-02-26T10:30:00,28,Outbound,Negotiation,Completed,2,0.73,95,6,True
1909,4867,2,2022-09-28T13:45:00,60,Outbound,Negotiation,Completed,7,0.51,101,8,True
1910,3585,12,2023-02-05T13:45:00,24,Inbound,QBR,Completed,2,0.68,115,3,False
1911,1835,7,2024-06-20T13:00:00,57,Outbound,Check-In,Rescheduled,1,,,0,False
1912,1212,3,2024-12-19T12:45:00,50,Inbound,Check-In,Completed,7,0.65,226,4,True
1913,3567,12,2023-09-11T13:15:00,44,Outbound,Check-In,Completed,2,0.43,39,12,False
1914,1996,4,2023-12-02T11:00:00,34,Outbound,Technical Deep Dive,Completed,5,0.35,227,12,True
1915,973,13,2022-01-12T16:15:00,31,Outbound,QBR,Completed,2,0.71,51,7,True
1916,3243,3,2030-06-15T10:00:00,58,Inbound,Check-In,Rescheduled,1,,,0,False
1917,1097,9,2023-10-15T09:00:00,42,Outbound,Discovery,Completed,4,0.5,112,14,False
1918,504,11,2024-12-29T11:30:00,26,Inbound,Negotiation,Completed,6,1.12,155,18,False
1919,899,4,2024-06-14T11:15:00,21,Inbound,Technical Deep Dive,Completed,7,0.68,115,5,False
1920,204,3,2024-09-16T15:45:00,0,Outbound,Demo,No Show,1,,,0,False
1921,3039,15,2023-07-01T15:00:00,43,Outbound,Demo,Completed,6,0.45,204,9,False
1922,4308,13,2024-07-29T15:30:00,58,Inbound,Negotiation,Rescheduled,1,,,0,False
1923,4133,14,2024-08-27T16:15:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
1924,3135,9,2024-11-02T16:30:00,23,Outbound,Negotiation,Completed,8,0.47,128,6,True
1925,3048,3,2023-02-25T14:00:00,15,Outbound,Negotiation,Completed,4,0.64,35,24,False
1926,2070,11,2022-03-22T11:30:00,50,Outbound,Follow-Up,Completed,7,0.46,199,10,True
1927,4388,2,2024-12-24T13:30:00,27,Outbound,Technical Deep Dive,Completed,8,1.38,160,24,True
1928,4378,16,2024-12-24T14:00:00,32,Outbound,Technical Deep Dive,Completed,8,0.57,219,13,False
1929,3504,14,2024-04-27T15:00:00,34,Outbound,Demo,Rescheduled,1,,,0,False
1930,4254,2,2024-12-22T11:45:00,34,Outbound,Demo,Completed,6,0.57,176,24,True
1931,3684,7,2024-12-30T11:00:00,26,Outbound,Demo,Completed,6,0.65,192,10,False
1932,4630,16,2024-12-30T12:30:00,53,Outbound,Follow-Up,Rescheduled,1,,,0,False
1933,2692,10,2024-09-23T10:15:00,0,Inbound,Discovery,No Show,1,,,0,False
1934,464,10,2024-09-21T12:00:00,31,Inbound,Negotiation,Completed,4,0.55,55,15,False
1935,2528,10,2023-05-20T11:00:00,48,Outbound,QBR,Completed,3,0.43,187,14,False
1936,3181,1,2024-10-05T11:15:00,23,Outbound,Check-In,Completed,4,0.45,169,12,False
1937,2857,11,2023-10-06T14:00:00,30,Inbound,Check-In,Completed,7,0.52,142,16,True
1938,2504,13,2024-12-11T13:45:00,22,Outbound,Check-In,Completed,8,0.8,263,5,True
1939,4059,9,2023-11-18T13:45:00,58,Outbound,Follow-Up,Completed,2,0.73,187,15,False
1940,4816,8,2024-08-16T10:15:00,0,Outbound,QBR,No Show,1,,,0,False
1941,3013,14,2024-07-13T10:00:00,48,Outbound,Follow-Up,Completed,5,0.48,56,3,False
1942,1370,15,2024-09-21T14:15:00,21,Outbound,Discovery,Rescheduled,1,,,0,False
1943,3573,15,2024-10-03T16:00:00,,Outbound,Follow-Up,Completed,3,0.7,69,9,True
1944,3763,3,2030-06-15T10:00:00,48,Outbound,Discovery,Completed,3,0.36,86,18,False
1945,3792,9,2024-12-16T09:30:00,17,Outbound,Technical Deep Dive,Completed,6,0.48,100,18,False
1946,3768,12,2022-04-12T15:30:00,59,Outbound,Demo,Completed,8,0.5,124,8,False
1947,4782,16,2024-08-23T13:00:00,31,Outbound,Negotiation,Completed,8,0.74,93,4,True
1948,867,5,2023-10-25T15:30:00,,Outbound,Check-In,Completed,5,0.44,204,19,True
1949,3452,11,2024-07-04T11:00:00,35,Outbound,Follow-Up,Completed,5,0.4,75,18,True
1950,667,2,2024-12-16T14:15:00,38,Outbound,Negotiation,Completed,2,0.56,227,9,False
1951,900,3,2024-04-12T14:45:00,40,Outbound,QBR,Completed,6,0.76,189,13,True
1952,4314,15,2024-11-04T09:15:00,-56,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
1953,1457,6,2024-10-16T13:30:00,52,Inbound,Technical Deep Dive,Completed,6,1.18,93,10,False
1954,2407,5,2024-06-29T15:00:00,41,Inbound,Check-In,Completed,3,0.43,117,20,True
1955,2740,14,2024-12-31T14:45:00,46,Outbound,Negotiation,Completed,6,0.56,135,11,True
1956,3382,8,2024-07-06T16:15:00,32,Outbound,Technical Deep Dive,Completed,5,0.5,44,20,False
1957,1841,13,2023-12-24T10:30:00,48,Outbound,Follow-Up,Rescheduled,1,,,0,False
1958,3719,3,2022-04-12T15:15:00,49,Outbound,QBR,Completed,4,0.32,78,14,True
1959,372,4,2023-11-16T11:45:00,49,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
1960,880,2,2024-11-23T12:00:00,2,Outbound,Follow-Up,Voicemail,1,,,0,False
1961,4659,2,2024-12-02T10:15:00,39,Inbound,Discovery,Completed,6,0.5,122,20,False
1962,2508,12,2024-08-18T10:00:00,23,Outbound,Check-In,Completed,7,0.61,148,18,False
1963,2815,11,2024-12-29T15:15:00,52,Inbound,Demo,Completed,8,0.68,93,12,False
1964,3802,7,2024-03-16T10:15:00,,Outbound,Technical Deep Dive,Completed,3,0.53,50,15,True
1965,27,5,2023-09-11T12:30:00,1,Outbound,Discovery,Voicemail,1,,,0,False
1966,938,6,2024-03-19T15:15:00,0,Outbound,QBR,No Show,1,,,0,False
1967,3198,10,2023-12-16T14:15:00,35,Inbound,Discovery,Rescheduled,1,,,0,False
1968,3303,3,2024-12-07T10:45:00,21,Outbound,Demo,Completed,6,0.45,160,8,True
1969,803,5,2024-09-20T09:15:00,23,Outbound,Demo,Completed,5,0.54,120,8,False
1970,2243,10,2024-07-20T11:00:00,35,Outbound,Follow-Up,Completed,6,0.63,90,12,True
1971,1320,5,2024-07-18T10:45:00,32,Outbound,Demo,Rescheduled,1,,,0,False
1972,4954,14,2024-10-10T13:30:00,21,Outbound,Technical Deep Dive,Completed,7,0.73,73,13,False
1973,1759,13,2024-11-23T10:30:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
1974,1861,1,2024-12-24T12:00:00,59,Outbound,Check-In,Completed,4,0.52,53,7,False
1975,657,2,2024-03-24T16:30:00,40,Outbound,Discovery,Completed,2,0.64,175,13,False
1976,1989,2,2024-12-05T15:45:00,35,Outbound,Follow-Up,Completed,8,0.54,190,13,False
1977,684,1,2024-07-19T14:00:00,1,Outbound,QBR,Voicemail,1,,,0,False
1978,3775,15,2024-12-24T14:45:00,2,Inbound,Negotiation,Voicemail,1,,,0,False
1979,70,2,2023-10-04T15:30:00,53,Inbound,Check-In,Completed,3,0.52,127,14,False
1980,2984,13,2024-12-23T11:30:00,24,Outbound,Follow-Up,Completed,3,0.65,149,7,False
1981,430,11,2021-03-15T15:30:00,17,Outbound,Follow-Up,Completed,6,0.58,231,14,True
1982,2306,12,2023-06-11T15:15:00,0,Outbound,QBR,No Show,1,,,0,False
1983,4852,7,2023-12-28T11:30:00,2,Outbound,Negotiation,Voicemail,1,,,0,False
1984,3602,7,2024-01-27T11:00:00,48,Outbound,Follow-Up,Completed,7,0.59,136,14,True
1985,4736,14,2024-12-21T17:15:00,52,Outbound,Negotiation,Completed,4,0.74,147,12,False
1986,4489,14,2023-12-25T10:00:00,15,Outbound,QBR,Completed,5,0.76,132,13,False
1987,2655,2,2024-11-20T15:15:00,52,Outbound,Negotiation,Completed,2,0.75,134,16,True
1988,2247,7,2021-10-18T13:00:00,60,Outbound,Demo,Completed,7,0.64,224,6,False
1989,4513,4,2022-11-13T09:00:00,55,Outbound,Check-In,Completed,8,0.48,132,7,False
1990,477,10,2024-02-04T10:00:00,27,Outbound,Check-In,Completed,5,0.67,100,4,False
1991,645,15,2024-09-04T15:15:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
1992,2351,13,2024-11-13T14:15:00,36,Outbound,Technical Deep Dive,Completed,3,0.83,220,2,True
1993,1704,12,2024-12-08T13:45:00,20,Outbound,Negotiation,Completed,7,0.61,116,11,True
1994,2233,12,2023-05-17T12:00:00,19,Outbound,Technical Deep Dive,Completed,2,0.57,111,18,True
1995,487,9,2022-11-07T09:30:00,53,Outbound,Discovery,Completed,2,0.64,113,11,True
1996,1577,13,2024-10-04T13:00:00,49,Outbound,Discovery,Completed,5,0.8,260,9,False
1997,3410,6,2024-04-22T11:30:00,19,Outbound,Demo,Completed,8,0.63,204,14,True
1998,3285,8,2024-07-24T15:00:00,20,Inbound,Discovery,Rescheduled,1,,,0,False
1999,4102,16,2024-12-04T10:15:00,46,Inbound,Follow-Up,Completed,7,0.8,189,1,True
2000,2375,8,2023-09-30T15:30:00,56,Outbound,Discovery,Completed,6,0.58,97,8,True
2001,3201,2,2023-06-05T13:15:00,0,Outbound,Discovery,No Show,1,,,0,False
2002,1075,8,2023-05-22T13:00:00,21,Outbound,Negotiation,Rescheduled,1,,,0,False
2003,2265,1,2024-11-19T10:15:00,54,Outbound,Follow-Up,Completed,3,0.32,186,22,True
2004,597,12,2024-11-07T16:45:00,24,Inbound,Follow-Up,Completed,3,0.68,166,7,False
2005,4958,10,2024-11-26T16:30:00,28,Outbound,Discovery,Completed,6,0.48,221,9,False
2006,2981,9,2024-02-10T09:45:00,0,Inbound,QBR,No Show,1,,,0,False
2007,3792,9,2024-12-23T11:30:00,60,Outbound,Demo,Completed,2,0.58,79,16,False
2008,270,2,2022-06-15T17:30:00,-57,Outbound,Technical Deep Dive,Completed,2,0.27,68,20,True
2009,2431,7,2024-10-06T14:45:00,15,Outbound,Discovery,Completed,6,0.53,213,20,True
2010,797,11,2023-07-08T12:15:00,35,Outbound,Negotiation,Completed,8,0.45,168,15,False
2011,1818,8,2024-12-23T16:45:00,42,Outbound,Demo,Completed,7,0.5,147,15,True
2012,3964,4,2024-11-17T14:00:00,19,Outbound,Follow-Up,Completed,6,0.53,56,6,True
2013,2698,13,2021-02-15T09:00:00,51,Outbound,Demo,Rescheduled,1,,,0,False
2014,2275,12,2023-10-12T09:45:00,20,Inbound,Follow-Up,Completed,8,0.71,168,13,True
2015,371,2,2024-12-13T14:15:00,52,Outbound,Check-In,Rescheduled,1,,,0,False
2016,1429,8,2030-06-15T10:00:00,52,Outbound,Demo,Completed,6,0.52,86,13,False
2017,2940,1,2024-10-09T16:45:00,39,Outbound,Negotiation,Completed,5,0.47,59,9,True
2018,4021,16,2024-12-05T11:45:00,55,Outbound,Follow-Up,Completed,4,0.66,199,8,False
2019,125,11,2024-12-29T13:30:00,29,Outbound,Discovery,Completed,5,0.83,145,7,False
2020,4624,8,2024-10-11T12:30:00,54,Outbound,Check-In,Completed,2,0.57,118,18,True
2021,3429,6,2024-08-28T09:30:00,37,Outbound,Discovery,Completed,8,0.4,141,5,False
2022,850,11,2023-03-08T17:45:00,40,Inbound,QBR,Completed,5,0.43,145,9,True
2023,389,13,2024-04-29T11:00:00,49,Outbound,Negotiation,Completed,8,0.68,59,12,True
2024,1705,13,2023-01-17T14:15:00,36,Inbound,QBR,Completed,5,0.64,43,3,True
2025,4344,4,2024-03-12T13:00:00,18,Inbound,QBR,Completed,2,0.55,108,15,False
2026,4591,16,2024-12-01T11:45:00,37,Outbound,Negotiation,Rescheduled,1,,,0,False
2027,4856,13,2023-06-07T13:15:00,19,Outbound,Technical Deep Dive,Completed,8,0.65,101,2,False
2028,1819,6,2023-03-06T16:15:00,50,Outbound,Technical Deep Dive,Completed,6,0.64,119,9,True
2029,3792,9,2024-11-22T09:15:00,16,Outbound,Discovery,Completed,7,0.73,84,12,True
2030,3757,15,2024-12-26T15:30:00,0,Outbound,Negotiation,No Show,1,,,0,False
2031,2354,4,2024-01-24T15:00:00,58,Outbound,Follow-Up,Completed,7,0.59,131,4,True
2032,4156,8,2024-12-15T09:00:00,32,Inbound,Discovery,Completed,7,0.67,40,11,True
2033,4174,15,2024-10-12T11:00:00,3,Outbound,Discovery,Voicemail,1,,,0,False
2034,439,11,2024-11-08T11:00:00,38,Outbound,Technical Deep Dive,Completed,6,0.85,164,6,False
2035,1349,15,2024-10-06T09:45:00,27,Outbound,QBR,Completed,2,0.38,139,14,True
2036,2990,16,2024-07-04T11:30:00,25,Inbound,Discovery,Completed,8,0.5,69,12,True
2037,3417,15,2024-05-30T10:00:00,38,Inbound,Demo,Completed,2,0.48,213,8,False
2038,1212,3,2024-11-02T10:30:00,46,Outbound,Follow-Up,Completed,4,0.55,208,20,False
2039,3211,7,2024-09-10T13:30:00,0,Outbound,Follow-Up,No Show,1,,,0,False
2040,4698,6,2024-12-29T11:15:00,0,Outbound,Check-In,No Show,1,,,0,False
2041,3331,10,2024-12-10T13:30:00,16,Inbound,Check-In,Completed,4,0.58,205,12,False
2042,653,11,2024-12-02T14:15:00,0,Outbound,Discovery,No Show,1,,,0,False
2043,4222,8,2024-04-10T11:15:00,29,Outbound,Discovery,Completed,8,0.61,78,17,False
2044,1584,1,2024-04-17T13:30:00,3,Outbound,Discovery,Voicemail,1,,,0,False
2045,3954,8,2024-10-03T13:30:00,31,Outbound,Technical Deep Dive,Completed,4,0.49,223,13,True
2046,2140,5,2022-09-07T14:00:00,1,Outbound,QBR,Voicemail,1,,,0,False
2047,2889,6,2022-07-11T14:00:00,0,Outbound,Follow-Up,No Show,1,,,0,False
2048,3184,3,2024-11-14T15:45:00,,Inbound,Technical Deep Dive,Completed,8,0.46,146,6,True
2049,629,6,2022-09-04T08:15:00,17,Outbound,Discovery,Completed,7,0.56,154,7,False
2050,1978,7,2024-12-12T15:45:00,42,Outbound,Discovery,Completed,7,0.5,175,7,True
2051,903,12,2024-11-13T14:15:00,53,Inbound,Negotiation,Completed,5,0.62,184,11,False
2052,1477,15,2024-12-17T17:45:00,39,Outbound,Check-In,Completed,4,0.61,101,11,True
2053,3217,9,2024-09-25T15:30:00,18,Inbound,Negotiation,Completed,3,0.34,157,11,True
2054,1360,7,2023-11-07T11:30:00,17,Inbound,Follow-Up,Completed,4,0.66,113,9,False
2055,4049,9,2023-08-22T15:30:00,22,Inbound,Demo,Completed,8,0.52,67,8,False
2056,1796,14,2024-12-02T15:15:00,59,Outbound,Follow-Up,Completed,6,0.75,152,11,True
2057,921,2,2024-10-10T09:30:00,59,Outbound,Discovery,Completed,3,1.17,207,6,True
2058,3914,11,2024-02-16T16:00:00,,Outbound,Demo,Completed,7,0.64,238,12,True
2059,1884,16,2024-12-21T10:00:00,43,Outbound,Discovery,Completed,7,0.54,91,7,False
2060,4798,8,2023-03-28T12:30:00,20,Outbound,Technical Deep Dive,Completed,6,0.44,190,17,False
2061,4870,15,2024-12-29T12:45:00,37,Inbound,Demo,Completed,6,0.65,154,4,True
2062,1760,3,2023-01-18T11:30:00,46,Inbound,Follow-Up,Completed,8,0.4,55,7,False
2063,1323,8,2023-09-12T09:30:00,56,Inbound,Technical Deep Dive,Completed,4,0.38,176,6,False
2064,1028,5,2022-08-20T10:30:00,1,Outbound,QBR,Voicemail,1,,,0,False
2065,4414,4,2022-09-17T14:00:00,42,Outbound,QBR,Completed,2,0.57,199,8,True
2066,1731,10,2023-11-20T13:00:00,0,Outbound,Discovery,No Show,1,,,0,False
2067,611,8,2022-01-17T12:45:00,39,Outbound,Demo,Completed,7,0.59,45,6,True
2068,3932,14,2030-06-15T10:00:00,57,Outbound,Follow-Up,Completed,5,0.74,36,14,False
2069,3801,9,2022-12-21T10:00:00,48,Outbound,Follow-Up,Completed,7,0.71,236,10,True
2070,4740,4,2024-12-16T13:15:00,25,Outbound,Follow-Up,Completed,2,0.7,100,11,False
2071,3011,2,2024-09-08T13:00:00,41,Outbound,Follow-Up,Completed,2,0.48,205,18,True
2072,1348,5,2024-09-12T09:30:00,54,Outbound,Discovery,Completed,6,0.56,221,5,False
2073,1728,13,2024-12-20T14:30:00,46,Outbound,Follow-Up,Completed,7,0.55,126,2,False
2074,864,16,2024-12-16T16:00:00,59,Outbound,Demo,Completed,4,0.68,186,2,False
2075,3240,11,2022-08-31T09:00:00,53,Inbound,Technical Deep Dive,Rescheduled,1,,,0,False
2076,2647,12,2023-05-14T14:00:00,58,Outbound,QBR,Completed,5,0.55,235,6,False
2077,3138,7,2024-08-05T10:30:00,36,Inbound,Technical Deep Dive,Completed,4,0.58,171,10,True
2078,2815,11,2024-12-02T13:00:00,21,Outbound,Check-In,Completed,4,0.53,33,7,False
2079,4178,15,2024-12-23T11:00:00,0,Inbound,Follow-Up,No Show,1,,,0,False
2080,4681,10,2024-12-30T10:45:00,0,Outbound,Demo,No Show,1,,,0,False
2081,451,13,2023-12-02T10:30:00,46,Outbound,Negotiation,Completed,8,0.69,95,8,True
2082,4518,16,2024-12-10T16:30:00,37,Inbound,Demo,Completed,5,0.42,58,4,False
2083,2898,9,2023-03-25T16:30:00,21,Outbound,Negotiation,Completed,2,0.57,55,7,True
2084,4943,13,2023-10-20T15:30:00,38,Outbound,Demo,Completed,5,0.58,83,4,False
2085,1830,3,2024-08-27T13:00:00,0,Outbound,Negotiation,No Show,1,,,0,False
2086,4264,16,2024-11-08T11:15:00,28,Outbound,Discovery,Completed,7,0.42,129,12,False
2087,2966,8,2024-08-28T14:00:00,40,Outbound,QBR,Completed,7,0.36,208,15,False
2088,1701,7,2022-10-17T12:45:00,38,Outbound,QBR,Completed,6,0.51,54,10,True
2089,276,8,2023-11-07T12:00:00,19,Inbound,Follow-Up,Completed,6,0.67,222,9,True
2090,142,15,2024-12-24T16:30:00,60,Outbound,Follow-Up,Completed,3,0.71,157,16,False
2091,2945,13,2024-08-06T09:45:00,18,Outbound,Demo,Completed,4,0.55,171,10,False
2092,1442,5,2021-01-06T12:30:00,15,Outbound,Technical Deep Dive,Completed,8,0.69,65,7,True
2093,4058,3,2024-12-02T12:00:00,58,Inbound,Negotiation,Rescheduled,1,,,0,False
2094,1393,14,2021-12-12T09:15:00,23,Outbound,QBR,Completed,8,0.47,119,5,False
2095,4281,1,2024-07-18T11:15:00,48,Outbound,Discovery,Completed,8,0.38,152,8,False
2096,2702,9,2023-08-08T12:45:00,48,Outbound,Check-In,Completed,5,0.83,45,6,False
2097,3925,5,2024-12-31T12:00:00,24,Outbound,Follow-Up,Completed,3,0.58,89,2,True
2098,4437,3,2024-06-03T12:00:00,56,Outbound,Check-In,Completed,5,0.72,148,18,False
2099,4765,15,2024-11-30T10:30:00,52,Outbound,Demo,Completed,8,0.6,96,1,False
2100,2522,5,2024-07-26T14:30:00,3,Inbound,QBR,Voicemail,1,,,0,False
2101,1617,15,2024-12-19T15:30:00,45,Inbound,QBR,Completed,7,0.63,94,14,True
2102,500,6,2024-07-18T11:00:00,17,Outbound,Technical Deep Dive,Completed,3,0.38,34,12,False
2103,1016,8,2022-10-14T13:00:00,42,Inbound,Demo,Completed,3,0.6,217,9,True
2104,211,15,2024-11-07T08:00:00,55,Outbound,Follow-Up,Rescheduled,1,,,0,False
2105,3650,12,2023-08-18T13:15:00,28,Outbound,Follow-Up,Completed,6,0.43,35,6,False
2106,1405,10,2020-10-23T14:45:00,17,Outbound,Negotiation,Completed,7,0.42,177,15,False
2107,3666,1,2023-05-31T15:15:00,43,Outbound,Follow-Up,Completed,7,0.64,54,20,True
2108,3039,15,2023-03-11T15:15:00,27,Inbound,QBR,Completed,5,0.6,111,10,False
2109,4044,14,2024-02-17T13:45:00,40,Inbound,Discovery,Completed,6,0.77,191,2,False
2110,641,8,2024-12-17T13:45:00,22,Inbound,Technical Deep Dive,Completed,7,0.49,180,5,True
2111,3325,5,2024-12-02T15:15:00,54,Outbound,QBR,Completed,6,0.54,83,19,True
2112,1362,3,2023-10-16T14:30:00,22,Outbound,Follow-Up,Completed,5,0.55,136,19,True
2113,182,7,2023-07-10T11:30:00,20,Outbound,Discovery,Rescheduled,1,,,0,False
2114,4753,5,2024-10-21T13:00:00,34,Inbound,Negotiation,Completed,7,0.54,250,4,False
2115,836,2,2024-12-24T09:00:00,27,Inbound,Technical Deep Dive,Completed,4,0.49,125,21,True
2116,1959,9,2024-02-10T15:00:00,56,Outbound,Technical Deep Dive,Completed,7,0.73,195,5,True
2117,1132,4,2023-06-12T11:00:00,21,Outbound,Technical Deep Dive,Completed,7,0.8,226,2,True
2118,483,9,2023-09-16T14:45:00,37,Outbound,QBR,Completed,7,0.47,133,12,False
2119,3982,6,2021-09-20T14:00:00,19,Inbound,Technical Deep Dive,Completed,7,0.43,99,22,True
2120,2831,14,2023-01-20T15:45:00,19,Outbound,QBR,Rescheduled,1,,,0,False
2121,1705,13,2023-03-31T11:45:00,38,Inbound,QBR,Completed,7,0.62,91,7,False
2122,3306,12,2024-12-08T09:00:00,45,Outbound,Demo,Rescheduled,1,,,0,False
2123,2018,4,2030-06-15T10:00:00,58,Inbound,Check-In,Completed,5,0.33,63,23,True
2124,1360,7,2023-12-03T15:45:00,42,Inbound,Discovery,Completed,3,0.57,112,9,False
2125,910,9,2021-07-11T14:45:00,18,Inbound,QBR,Completed,7,0.49,58,16,True
2126,4954,14,2024-11-13T11:30:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
2127,2396,2,2024-12-13T15:45:00,26,Inbound,QBR,Completed,5,0.42,113,18,True
2128,195,10,2024-06-28T15:30:00,1,Outbound,Technical Deep Dive,Voicemail,1,,,0,False
2129,1155,14,2023-08-24T13:30:00,50,Outbound,Technical Deep Dive,Completed,5,0.65,178,9,False
2130,3342,14,2022-08-07T15:00:00,33,Outbound,Negotiation,Completed,4,0.85,87,2,False
2131,1368,12,2024-02-05T14:45:00,35,Outbound,Follow-Up,Completed,7,0.71,124,16,False
2132,4332,14,2023-10-15T10:30:00,30,Outbound,QBR,Completed,7,0.76,172,9,False
2133,1353,4,2024-08-21T14:30:00,32,Outbound,Technical Deep Dive,Completed,5,0.73,48,13,False
2134,533,6,2030-06-15T10:00:00,0,Outbound,Demo,No Show,1,,,0,False
2135,1571,12,2022-11-04T17:00:00,30,Outbound,Follow-Up,Completed,4,0.66,165,6,False
2136,3525,1,2022-06-26T12:00:00,38,Outbound,Check-In,Rescheduled,1,,,0,False
2137,3779,9,2024-04-11T10:45:00,55,Outbound,Negotiation,Completed,5,0.57,175,6,True
2138,490,14,2024-12-23T11:00:00,31,Outbound,Demo,Rescheduled,1,,,0,False
2139,684,1,2024-07-14T11:30:00,36,Inbound,Demo,Completed,7,0.5,57,15,False
2140,587,15,2024-12-07T17:00:00,22,Outbound,Technical Deep Dive,Completed,3,0.57,160,4,True
2141,3310,4,2024-11-18T12:00:00,48,Inbound,Check-In,Completed,3,0.75,158,11,False
2142,3979,1,2023-11-17T12:45:00,,Outbound,Demo,Completed,7,0.61,228,7,False
2143,2329,3,2024-12-09T11:15:00,19,Inbound,Negotiation,Completed,6,0.45,40,16,True
2144,2794,3,2022-06-22T13:45:00,1,Outbound,Demo,Voicemail,1,,,0,False
2145,1850,4,2024-12-21T10:15:00,16,Inbound,QBR,Completed,3,0.51,157,19,True
2146,4615,6,2023-04-24T12:30:00,45,Outbound,QBR,Rescheduled,1,,,0,False
2147,2289,14,2024-06-26T13:15:00,0,Inbound,Technical Deep Dive,No Show,1,,,0,False
2148,491,3,2023-05-29T12:45:00,48,Inbound,Technical Deep Dive,Completed,7,0.51,45,4,False
2149,2829,13,2022-08-12T13:00:00,15,Outbound,QBR,Completed,3,0.77,139,11,True
2150,2277,6,2023-08-22T17:00:00,-35,Inbound,Follow-Up,Completed,8,0.58,37,9,True
2151,3781,5,2023-11-29T15:30:00,54,Outbound,Discovery,Completed,4,0.49,125,6,False
2152,3052,4,2023-05-30T09:00:00,46,Inbound,Technical Deep Dive,Completed,6,0.78,269,14,False
2153,2330,1,2023-03-23T12:15:00,0,Inbound,Technical Deep Dive,No Show,1,,,0,False
2154,1467,11,2024-12-05T15:45:00,21,Outbound,Demo,Completed,4,0.69,65,17,False
2155,852,4,2021-11-25T10:15:00,28,Outbound,QBR,Completed,4,0.69,177,15,True
2156,4671,15,2024-10-08T10:00:00,1,Outbound,Discovery,Voicemail,1,,,0,False
2157,3951,12,2023-09-15T15:45:00,54,Outbound,Technical Deep Dive,Completed,3,0.5,77,12,False
2158,3698,2,2021-08-22T10:45:00,57,Outbound,QBR,Completed,5,0.53,78,7,True
2159,2347,4,2024-11-10T13:45:00,50,Outbound,Negotiation,Rescheduled,1,,,0,False
2160,569,16,2023-07-04T12:30:00,33,Outbound,QBR,Completed,7,0.48,170,4,False
2161,2619,12,2024-01-28T09:30:00,49,Outbound,Check-In,Completed,4,0.59,238,18,False
2162,886,11,2023-04-15T11:15:00,16,Outbound,Discovery,Completed,7,0.57,130,9,False
