activity_id,lead_id,campaign_id,activity_type,activity_date,utm_source
7630,2485,152,Page Visit,2021-01-20T14:16:00,linkedin
7631,6043,52,Email Open,2021-09-30T03:47:00,
7632,6258,5,Content Download,2024-07-16T03:32:00,
7633,2870,121,Email Open,2023-11-06T10:34:00,
7634,2455,166,Form Fill,2023-01-20T17:28:00,facebook
7635,3201,24,Email Click,2021-05-17T15:51:00,
7636,4902,185,Email Click,2022-07-28T08:36:00,
7637,6656,170,Email Open,2023-11-30T23:25:00,
7638,5446,167,Unsubscribe,2022-04-28T12:31:00,
7639,1382,166,Page Visit,2023-01-09T02:44:00,facebook
7640,1660,119,Email Open,2024-08-17T11:19:00,
7641,3554,153,Ad Click,2024-11-11T09:51:00,direct
7642,251,59,Content Download,2022-08-28T18:03:00,
7643,5612,43,Unsubscribe,2021-05-14T20:52:00,
7644,3491,94,Email Click,2020-10-09T14:12:00,
7645,5518,135,Content Download,2022-03-13T05:37:00,
7646,1602,,Page Visit,2024-02-04T13:04:00,twitter
7647,270,149,Form Fill,2021-04-05T01:28:00,direct
7648,7848,172,Form Fill,2024-02-09T23:52:00,direct
7649,2093,179,Ad Click,2020-10-10T01:54:00,facebook
7650,6444,181,Email Bounce,2020-07-09T15:08:00,
7651,5960,39,Webinar Attended,2021-04-09T23:32:00,
7652,6073,61,Unsubscribe,2021-02-27T09:21:00,
7653,3730,59,Page Visit,2022-09-04T14:38:00,direct
7654,4658,13,Email Open,2024-03-10T04:28:00,
7655,5980,,Email Open,2024-12-05T00:00:00,
7656,5865,108,Email Open,2030-03-15T14:30:00,
7657,3272,104,Content Download,2024-05-03T12:03:00,
7658,3694,142,Page Visit,2021-03-06T11:10:00,twitter
7659,7900,11,Page Visit,2024-04-24T07:34:00,twitter
7660,5548,154,Webinar Attended,2024-11-02T04:19:00,
7661,3068,119,Webinar Attended,2024-08-27T16:11:00,
7662,2057,109,Ad Click,2020-02-10T14:49:00,
7663,2634,5,Email Open,2024-08-24T15:38:00,
7664,7083,105,Email Bounce,2020-04-15T20:52:00,
7665,7888,155,Email Open,2022-05-15T09:02:00,
7666,568,158,Email Open,2020-12-16T20:07:00,
7667,2162,178,Content Download,2020-03-17T12:56:00,
7668,5462,23,Email Open,2024-01-11T23:17:00,
7669,1815,119,Webinar Registration,2024-09-24T16:31:00,
7670,5838,180,Email Open,2024-03-31T05:29:00,
7671,4257,134,Webinar Registration,2023-10-09T00:38:00,
7672,234,126,Email Open,2021-05-03T17:56:00,
7673,3548,128,Content Download,2021-08-07T13:44:00,
7674,1915,109,Email Click,2020-03-01T19:21:00,
7675,5038,20,Unsubscribe,2023-11-11T21:37:00,
7676,6676,32,Email Click,2023-03-22T09:56:00,
7677,1972,188,Form Fill,2021-10-27T19:55:00,direct
7678,1637,18,Page Visit,2020-05-16T12:24:00,google
7679,7730,148,Page Visit,2024-04-02T23:06:00,twitter
7680,2885,200,Email Bounce,2021-04-15T04:15:00,
7681,427,89,Email Open,2023-08-29T09:39:00,
7682,946,53,Form Fill,2024-12-26T00:00:00,twitter
7683,5232,112,Form Fill,2023-07-19T04:48:00,referral
7684,5045,184,Webinar Attended,2020-04-26T19:51:00,
7685,2218,,Form Fill,2024-07-04T16:54:00,
7686,1210,176,Form Fill,2023-08-15T22:15:00,linkedin
7687,150,44,Content Download,2021-12-18T15:43:00,
7688,6207,80,Email Open,2021-08-09T15:14:00,
7689,3613,120,Email Bounce,2020-04-14T04:02:00,
7690,1403,107,Webinar Attended,2023-12-21T13:55:00,
7691,537,159,Form Fill,2023-08-15T08:44:00,
7692,4407,77,Form Fill,2021-05-27T21:40:00,linkedin
7693,4468,180,Content Download,2024-04-26T22:41:00,
7694,7193,102,Form Fill,2023-01-22T17:05:00,
7695,5761,124,Page Visit,2021-07-20T07:31:00,linkedin
7696,6602,75,Page Visit,2023-01-25T17:40:00,referral
7697,1455,,Page Visit,2021-04-18T23:12:00,twitter
7698,1824,28,Email Open,2023-01-31T16:15:00,
7699,754,33,Webinar Attended,2020-09-04T01:32:00,
7700,6318,33,Webinar Attended,2020-08-25T12:01:00,
7701,1517,58,Email Bounce,2022-05-03T12:50:00,
7702,5766,200,Form Fill,2021-04-12T15:56:00,twitter
7703,340,143,Webinar Registration,2021-02-15T10:11:00,
7704,1648,49,Email Click,2023-12-25T01:41:00,
7705,5418,179,Unsubscribe,2020-10-06T17:47:00,
7706,2393,14,Form Fill,2023-06-18T03:22:00,
7707,108,85,Form Fill,2023-10-01T07:14:00,facebook
7708,1149,161,Ad Click,2022-03-15T21:59:00,google
7709,3179,161,Email Open,2022-04-21T19:58:00,
7710,7776,27,Webinar Registration,2022-03-16T17:08:00,
7711,1908,36,Ad Click,2020-02-26T03:33:00,linkedin
7712,660,61,Content Download,2021-01-30T18:31:00,
7713,2198,36,Ad Click,2020-02-20T23:53:00,direct
7714,4180,93,Content Download,2024-06-13T13:55:00,
7715,1967,6,Email Click,2024-12-07T17:47:00,
7716,188,144,Form Fill,2020-06-13T06:12:00,direct
7717,1856,96,Page Visit,2020-10-21T08:53:00,facebook
7718,785,,Email Open,2021-05-30T06:08:00,
7719,4158,162,Email Open,2020-04-16T05:04:00,
7720,1780,124,Form Fill,2021-08-19T21:12:00,referral
7721,4938,150,Ad Click,2020-04-14T06:50:00,linkedin
7722,6862,,Form Fill,2022-02-10T09:50:00,
7723,1293,41,Email Click,2022-09-18T13:11:00,
7724,1188,83,Email Click,2022-12-21T18:24:00,
7725,963,60,Webinar Registration,2020-04-01T16:26:00,
7726,2813,149,Email Open,2021-04-11T03:16:00,
7727,5792,197,Email Open,2024-07-10T23:36:00,
7728,6912,74,Form Fill,2024-05-17T00:53:00,linkedin
7729,187,186,Form Fill,2020-03-28T04:52:00,
7730,5351,117,Page Visit,2020-08-01T09:34:00,referral
7731,6258,146,Page Visit,2021-01-13T15:51:00,direct
7732,316,155,Email Open,2022-06-26T07:32:00,
7733,851,24,Email Click,2021-06-04T08:25:00,
7734,7560,129,Content Download,2020-07-21T14:15:00,
7735,6117,,Webinar Registration,2024-04-22T21:34:00,
7736,4403,98,Webinar Attended,2030-03-15T14:30:00,
7737,5658,116,Email Open,2020-11-25T04:50:00,
7738,4324,164,Content Download,2021-09-27T15:09:00,
7739,6441,64,Email Open,2023-06-28T07:08:00,
7740,4873,150,Webinar Attended,2020-04-10T13:45:00,
7741,6278,148,Form Fill,2024-03-27T06:38:00,twitter
7742,7393,69,Email Open,2023-03-31T09:51:00,
7743,1108,197,Email Open,2024-07-08T17:49:00,
7744,3745,11,Email Open,2024-06-09T18:58:00,
7745,6220,113,Email Open,2023-01-30T17:06:00,
7746,4962,167,Email Open,2022-05-01T01:41:00,
7747,2216,23,Email Open,2024-02-02T13:27:00,
7748,51,43,Form Fill,2021-05-23T16:06:00,facebook
7749,1259,,Page Visit,2021-10-14T06:12:00,linkedin
7750,6277,44,Email Click,2021-12-25T09:57:00,
7751,4773,71,Page Visit,2020-03-20T09:49:00,linkedin
7752,6812,155,Unsubscribe,2022-07-25T06:50:00,
7753,5026,108,Email Click,2024-11-18T09:31:00,
7754,759,39,Email Open,2021-05-29T03:22:00,
7755,7913,42,Email Open,2020-05-10T15:13:00,
7756,565,102,Webinar Attended,2023-03-16T01:13:00,
7757,3463,134,Email Click,2030-03-15T14:30:00,
7758,5109,16,Ad Click,2024-11-25T23:37:00,
7759,3508,29,Ad Click,2020-07-01T08:49:00,direct
7760,5079,14,Webinar Registration,2023-08-14T10:59:00,
7761,7142,135,Content Download,2022-03-06T21:40:00,
7762,727,21,Page Visit,2024-12-02T08:32:00,google
7763,6308,16,Webinar Attended,2024-11-21T18:54:00,
7764,6358,32,Email Click,2023-04-18T00:35:00,
7765,2254,91,Content Download,2023-06-05T12:42:00,
7766,1967,132,Content Download,2024-01-14T15:48:00,
7767,4105,89,Email Click,2023-09-08T10:38:00,
7768,6875,139,Form Fill,2024-12-17T14:10:00,google
7769,4378,94,Page Visit,2020-09-15T22:38:00,direct
7770,7150,43,Email Open,2021-05-18T20:45:00,
7771,498,79,Email Click,2023-09-27T01:22:00,
7772,5217,15,Ad Click,2024-12-10T07:10:00,facebook
7773,65,44,Webinar Attended,2022-02-03T17:20:00,
7774,1221,109,Email Open,2020-03-06T18:54:00,
7775,119,23,Content Download,2024-01-15T14:45:00,
7776,7759,9,Webinar Attended,2021-03-18T14:05:00,
7777,1922,146,Email Open,2020-12-13T19:45:00,
7778,6555,147,Email Open,2020-10-29T23:38:00,
7779,5930,155,Unsubscribe,2022-05-23T20:14:00,
7780,2723,79,Page Visit,2023-09-30T17:37:00,direct
7781,7937,106,Unsubscribe,2021-05-19T10:33:00,
7782,5570,89,Ad Click,2023-08-14T11:12:00,
7783,1953,,Webinar Registration,2020-06-23T03:40:00,
7784,3104,199,Content Download,2021-07-09T18:14:00,
7785,6742,176,Email Open,2023-09-21T06:57:00,
7786,6021,150,,2020-04-28T04:26:00,
7787,6410,153,Webinar Registration,2024-10-30T02:22:00,
7788,3067,174,Form Fill,2021-05-21T22:06:00,direct
7789,4290,146,Page Visit,2020-12-16T15:36:00,twitter
7790,2527,94,Email Open,2020-10-29T08:09:00,
7791,139,37,Page Visit,2022-12-03T03:20:00,twitter
7792,1149,111,Email Open,2022-01-15T08:39:00,
7793,3141,135,Unsubscribe,2022-03-01T23:39:00,
7794,1614,42,Form Fill,2020-04-01T02:18:00,google
7795,2300,5,Content Download,2024-09-24T11:21:00,
7796,1681,136,Webinar Attended,2024-10-01T19:12:00,
7797,4157,53,Email Open,2024-12-14T00:00:00,
7798,4635,189,Webinar Registration,2024-08-28T00:10:00,
7799,5131,161,Form Fill,2022-05-05T13:27:00,twitter
7800,3308,102,Content Download,2023-02-24T07:31:00,
7801,7882,169,Webinar Registration,2021-11-06T17:19:00,
7802,6210,134,,2023-11-02T00:47:00,
7803,562,3,Page Visit,2022-01-08T12:39:00,linkedin
7804,4388,21,Email Click,2024-12-18T20:47:00,
7805,1351,,Form Fill,2022-04-23T11:29:00,direct
7806,1289,8,Page Visit,2020-09-26T08:58:00,google
7807,4416,48,Content Download,2023-06-23T15:30:00,
7808,7984,112,Email Open,2023-07-02T17:10:00,
7809,5696,31,Email Bounce,2024-04-21T11:31:00,
7810,1562,10,Page Visit,2021-08-22T01:00:00,google
7811,1193,171,Email Open,2023-06-15T04:24:00,
7812,7530,151,Webinar Registration,2024-01-13T19:46:00,
7813,2988,142,Email Open,2021-03-08T11:25:00,
7814,3069,127,Email Open,2020-01-17T14:01:00,
7815,6614,139,Content Download,2024-12-26T21:01:00,
7816,7048,62,Email Click,2021-06-12T12:48:00,
7817,7528,16,Webinar Registration,2024-11-18T07:17:00,
7818,1045,100,Form Fill,2024-08-16T17:50:00,google
7819,3276,89,Content Download,2023-08-29T08:07:00,
7820,5714,43,Email Open,2021-05-15T03:53:00,
7821,2185,117,Email Click,2020-06-29T17:31:00,
7822,4127,54,Webinar Attended,2020-07-21T22:37:00,
7823,5635,86,Email Open,2023-11-23T02:47:00,
7824,6045,197,Form Fill,2024-07-20T21:13:00,linkedin
7825,6733,200,Email Open,2021-04-15T13:17:00,
7826,470,191,Email Open,2023-09-05T07:48:00,
7827,3259,190,Email Open,2020-04-09T09:32:00,
7828,3813,96,Form Fill,2020-10-21T00:21:00,twitter
7829,5907,100,Email Open,2024-07-26T13:54:00,
7830,3659,181,Form Fill,2020-05-24T10:43:00,linkedin
7831,2484,55,Form Fill,2024-06-21T17:42:00,facebook
7832,610,196,Content Download,2022-04-14T09:14:00,
7833,4244,26,Unsubscribe,2024-12-25T05:04:00,
7834,2225,,Email Click,2024-11-21T20:55:00,
7835,2284,31,Email Open,2024-04-25T20:58:00,
7836,7925,118,Page Visit,2024-04-09T11:42:00,google
7837,1874,181,Email Click,2020-06-02T07:50:00,
7838,2342,,Content Download,2020-05-14T12:29:00,
7839,2419,181,Form Fill,2020-05-29T02:38:00,google
7840,6055,19,Page Visit,2020-02-16T11:06:00,referral
7841,7973,96,Content Download,2020-09-28T17:07:00,
7842,2698,27,Webinar Registration,2022-03-27T04:46:00,
7843,2573,87,Email Open,2021-09-24T10:49:00,
7844,1903,3,Email Open,2021-11-30T04:21:00,
7845,6439,5,Form Fill,2030-03-15T14:30:00,twitter
7846,4585,144,Webinar Attended,2020-06-13T00:24:00,
7847,4298,122,Email Open,2021-10-07T11:01:00,
7848,6896,110,Email Open,2020-07-06T11:03:00,
7849,4310,8,Webinar Registration,2020-11-30T04:04:00,
7850,2734,75,Email Open,2023-02-24T10:21:00,
7851,743,68,Form Fill,2024-09-21T13:27:00,direct
7852,130,52,Content Download,2021-09-24T08:51:00,
7853,7051,62,Content Download,2021-06-10T23:35:00,
7854,7405,63,Webinar Registration,2021-10-17T22:18:00,
7855,2420,187,Email Open,2024-06-05T19:05:00,
7856,1989,99,Webinar Registration,2022-04-20T19:29:00,
7857,3014,94,Form Fill,2020-10-23T04:24:00,direct
7858,3206,74,Email Open,2024-05-29T21:17:00,
7859,3722,42,,2020-05-10T14:54:00,
7860,4068,159,Unsubscribe,2023-10-23T08:41:00,
7861,7217,126,Page Visit,2021-05-03T05:19:00,
7862,6748,73,Ad Click,2021-08-11T09:18:00,twitter
7863,6003,121,Form Fill,2024-01-31T18:45:00,twitter
7864,6083,141,Email Click,2024-01-10T07:41:00,
7865,3591,172,Form Fill,2024-02-18T00:22:00,twitter
7866,2561,169,Content Download,2021-11-18T09:28:00,
7867,6064,123,Email Click,2022-02-21T12:53:00,
7868,2326,194,Email Bounce,2023-04-25T14:14:00,
7869,4745,22,Email Click,2024-10-07T16:10:00,
7870,3668,,Webinar Attended,2021-08-13T22:51:00,
7871,4103,181,Webinar Attended,2020-07-27T16:37:00,
7872,3504,54,,2020-06-21T12:38:00,
7873,5661,11,Page Visit,2024-06-13T03:21:00,twitter
7874,1965,133,Ad Click,2021-07-13T18:22:00,direct
7875,668,112,Email Click,2023-07-09T05:50:00,
7876,2605,169,Email Open,2021-11-06T21:02:00,
7877,3847,177,Ad Click,2021-11-17T05:24:00,direct
7878,2323,18,Email Open,2020-05-09T13:31:00,
7879,4207,193,Webinar Registration,2022-02-28T07:30:00,
7880,3011,89,Webinar Registration,2023-09-15T19:21:00,
7881,7729,145,Form Fill,2020-12-24T02:26:00,facebook
7882,6053,125,Email Bounce,2023-09-14T02:47:00,
7883,5910,163,Email Bounce,2022-06-04T19:37:00,
7884,7843,61,Form Fill,2021-03-09T09:45:00,facebook
7885,6256,186,Page Visit,2020-03-14T06:00:00,referral
7886,6492,152,Content Download,2021-01-16T19:29:00,
7887,3462,131,Content Download,2020-12-19T22:08:00,
7888,1682,154,Page Visit,2024-11-24T13:28:00,
7889,2441,87,Content Download,2021-09-25T01:31:00,
7890,7157,168,Webinar Registration,2023-04-12T01:12:00,
7891,6908,125,Form Fill,2023-10-08T09:35:00,referral
7892,7887,121,,2023-11-16T22:51:00,twitter
7893,7584,162,Page Visit,2020-04-23T09:34:00,twitter
7894,4251,137,Webinar Registration,2023-08-03T08:25:00,
7895,4573,,Content Download,2021-03-03T00:16:00,
7896,277,145,Page Visit,2020-12-25T13:52:00,facebook
7897,2588,127,Webinar Attended,2020-02-17T18:07:00,
7898,1204,138,Ad Click,2024-10-24T01:54:00,twitter
7899,6329,80,Ad Click,2021-06-20T07:33:00,google
7900,4759,152,,2021-01-18T02:54:00,
7901,2705,196,Page Visit,2022-03-08T19:56:00,direct
7902,6025,5,Email Open,2024-07-22T04:00:00,
7903,4086,69,Form Fill,2023-04-23T01:24:00,facebook
7904,722,39,Email Click,2021-05-03T00:04:00,
7905,2921,184,Page Visit,2020-03-31T22:35:00,linkedin
7906,5983,172,Content Download,2024-02-16T02:09:00,
7907,4239,87,Page Visit,2021-10-13T14:40:00,
7908,4393,70,Form Fill,2022-12-11T08:12:00,google
7909,24,166,Form Fill,2023-02-21T05:10:00,referral
7910,5764,24,Email Click,2021-04-22T07:16:00,
7911,5406,88,Email Click,2023-09-05T07:08:00,
7912,7035,112,Webinar Attended,2023-07-02T06:37:00,
7913,7711,103,Email Open,2024-02-16T04:40:00,
7914,7521,165,Ad Click,2024-02-12T02:34:00,facebook
7915,3368,82,Content Download,2020-04-16T21:03:00,
7916,702,49,Unsubscribe,2024-01-21T11:22:00,
7917,2834,186,Email Open,2030-03-15T14:30:00,
7918,391,135,Ad Click,2022-02-21T14:41:00,google
7919,2668,92,Email Click,2022-08-31T11:14:00,
7920,1242,36,Email Open,2020-02-26T03:12:00,
7921,1665,119,Form Fill,2024-10-23T01:58:00,direct
7922,2012,140,Webinar Attended,2021-01-30T18:34:00,
7923,1830,143,Email Open,2021-01-03T07:34:00,
7924,2980,139,Ad Click,2024-12-27T08:30:00,
7925,3305,4,Webinar Registration,2022-08-04T17:22:00,
7926,3141,158,Webinar Registration,2020-12-16T21:10:00,
7927,3664,55,Page Visit,2024-06-14T20:16:00,twitter
7928,3988,5,Email Open,2024-08-14T22:36:00,
7929,4016,65,Form Fill,2021-11-30T02:34:00,
7930,3554,174,Email Click,2021-05-07T08:32:00,
7931,1404,109,Email Click,2020-02-21T20:27:00,
7932,1497,116,Webinar Registration,2020-11-24T11:06:00,
7933,3396,36,Webinar Attended,2020-03-18T23:46:00,
7934,6865,127,Email Bounce,2020-01-24T17:42:00,
7935,2225,13,Email Open,2024-05-16T04:51:00,
7936,7930,81,Ad Click,2021-04-07T23:00:00,direct
7937,5334,25,Content Download,2020-07-18T17:00:00,
7938,2603,3,Email Click,2021-12-25T18:06:00,
7939,224,146,Email Open,2021-01-12T17:36:00,
7940,3745,57,Email Bounce,2020-10-17T19:16:00,
7941,3443,65,Email Open,2021-12-06T03:48:00,
7942,6828,84,Content Download,2020-03-13T20:55:00,
7943,5900,56,Email Open,2024-09-27T20:48:00,
7944,1384,179,Email Click,2020-10-04T15:25:00,
7945,6314,97,Email Open,2020-09-06T17:56:00,
7946,7418,11,Email Open,2024-05-30T15:35:00,
7947,3752,138,Content Download,2024-10-09T23:03:00,
7948,502,16,Email Click,2030-03-15T14:30:00,
7949,2366,,Page Visit,2020-06-17T13:57:00,direct
7950,5550,157,Email Open,2021-10-13T14:42:00,
7951,7826,,Content Download,2021-05-11T17:07:00,
7952,5109,73,,2021-07-30T07:50:00,
7953,4832,47,Webinar Registration,2023-11-19T20:18:00,
7954,7981,168,Content Download,2023-04-10T00:43:00,
7955,2632,162,Email Open,2020-04-23T03:09:00,
7956,317,162,,2020-04-18T08:56:00,linkedin
7957,3002,187,Email Open,2024-04-28T03:18:00,
7958,422,66,Webinar Registration,2021-03-19T22:38:00,
7959,4360,111,,2022-03-13T02:31:00,
7960,2366,138,Email Open,2024-10-18T19:48:00,
7961,3443,199,Email Open,2021-09-08T03:03:00,
7962,4533,95,Form Fill,2021-06-11T16:37:00,linkedin
7963,2450,162,Form Fill,2020-04-23T05:09:00,facebook
7964,1165,28,Email Open,2023-01-31T21:38:00,
7965,2107,150,Webinar Registration,2020-05-18T06:12:00,
7966,4986,108,Webinar Registration,2024-12-27T21:22:00,
7967,4241,105,Page Visit,2020-04-13T08:11:00,twitter
7968,4494,117,Email Click,2020-08-06T06:30:00,
7969,5409,,Email Open,2024-10-29T21:28:00,
7970,1864,172,Content Download,2024-02-05T05:29:00,
7971,5505,183,Ad Click,2020-07-26T12:43:00,linkedin
7972,5561,173,Email Click,2023-06-21T01:50:00,
7973,3640,160,Webinar Registration,2023-09-01T07:23:00,
7974,4911,,Form Fill,2024-12-30T00:00:00,google
7975,241,97,Ad Click,2020-09-15T08:43:00,google
7976,7735,30,Ad Click,2020-02-28T08:43:00,google
7977,5858,55,Email Open,2024-06-20T15:46:00,
7978,6288,161,Email Open,2022-03-19T13:30:00,
7979,2896,181,Webinar Registration,2020-06-24T23:46:00,
7980,6173,150,,2020-05-26T17:34:00,
7981,6920,30,Form Fill,2020-02-11T17:23:00,direct
7982,1262,58,Email Open,2022-03-17T15:13:00,
7983,1635,,Content Download,2021-01-04T01:15:00,
7984,2238,126,Form Fill,2021-05-01T12:42:00,referral
7985,1110,5,Page Visit,2024-09-20T15:46:00,twitter
7986,6932,172,Email Open,2024-02-07T20:45:00,
7987,970,92,Form Fill,2022-09-09T01:00:00,linkedin
7988,7517,2,Email Open,2020-01-29T08:55:00,
7989,4093,50,Email Click,2020-04-14T11:38:00,
7990,2886,95,Webinar Registration,2021-09-01T09:21:00,
7991,2421,73,Webinar Registration,2021-10-03T06:47:00,
7992,4599,117,,2020-07-10T22:09:00,
7993,7900,64,Email Open,2023-05-29T12:52:00,
7994,1476,74,Form Fill,2024-05-16T18:01:00,linkedin
7995,1368,129,Form Fill,2020-06-24T22:33:00,google
7996,2513,80,Email Open,2021-07-07T20:06:00,
7997,5637,186,,2020-03-24T19:22:00,
7998,2162,86,Form Fill,2023-12-23T23:15:00,referral
7999,2599,152,Ad Click,2021-01-18T13:33:00,google
8000,5681,,Form Fill,2024-02-27T11:04:00,
8001,5152,156,Form Fill,2021-06-30T21:52:00,google
8002,4678,142,Unsubscribe,2021-03-15T13:01:00,
8003,1999,144,Page Visit,2020-06-01T02:40:00,facebook
8004,761,133,Unsubscribe,2021-05-05T21:48:00,
8005,7806,31,Email Open,2024-04-29T17:39:00,
8006,1687,83,Webinar Registration,2023-01-30T13:33:00,
8007,1629,86,Email Open,2023-10-28T12:43:00,
8008,2540,120,Email Bounce,2020-05-14T01:28:00,
8009,2147,1,Email Click,2024-09-25T22:57:00,
8010,3866,129,Email Click,2020-06-29T13:50:00,
8011,7553,30,Email Open,2020-02-23T13:55:00,
8012,7807,52,Email Bounce,2021-09-20T00:23:00,
8013,5216,,Email Open,2020-10-06T13:36:00,
8014,5916,,Email Open,2020-08-13T16:17:00,
8015,6432,61,Email Bounce,2021-03-10T22:53:00,
8016,6650,120,Webinar Registration,2020-04-24T02:02:00,
8017,2107,172,Page Visit,2024-02-19T07:24:00,google
8018,1257,28,Page Visit,2022-11-05T20:49:00,twitter
8019,2738,61,Email Click,2021-03-17T07:26:00,
8020,4529,120,Page Visit,2020-04-30T12:56:00,linkedin
8021,6731,43,,2021-05-15T22:13:00,
8022,1451,129,Email Open,2020-09-20T01:04:00,
8023,5764,165,Email Open,2024-01-17T13:55:00,
8024,3265,131,Ad Click,2021-01-02T07:33:00,facebook
8025,7269,69,Email Open,2023-04-15T00:34:00,
8026,6515,31,Page Visit,2024-05-01T11:41:00,twitter
8027,4231,108,Form Fill,2024-11-15T02:49:00,
8028,2443,50,Ad Click,2020-04-12T02:52:00,direct
8029,2105,186,Page Visit,2020-03-10T02:37:00,
8030,6197,103,Webinar Attended,2024-02-01T12:44:00,
8031,6133,199,Page Visit,2021-08-11T02:48:00,
8032,1181,177,Content Download,2021-11-03T00:16:00,
8033,2269,50,Webinar Attended,2020-04-12T13:17:00,
8034,1101,155,Email Open,2022-06-29T00:39:00,
8035,7653,121,Content Download,2023-11-07T05:04:00,
8036,6874,103,Email Open,2024-01-17T03:02:00,
8037,988,,Content Download,2022-11-14T17:31:00,
8038,7664,190,Form Fill,2020-04-04T15:09:00,direct
8039,6373,,Content Download,2021-03-03T04:10:00,
8040,7559,,Page Visit,2020-04-03T02:00:00,google
8041,7969,143,Form Fill,2021-04-01T06:14:00,twitter
